TimeUTC;ГО ГРЭС 1ГТ, U1, В[06222106/U+/none/none];ГО ГРЭС 1ГТ, P, Вт[06222106/P/none/none];ГО ГРЭС 1ГТ, Q, вар[06222106/Q/none/none];ГО ГРЭС 1ГТ, Fu1, Гц[06222106/Fu1/none/none];ГО ГРЭС 3ГТ, U1, В[06222306/U+/none/none];ГО ГРЭС 3ГТ, P, Вт[06222306/P/none/none];ГО ГРЭС 3ГТ, Q, вар[06222306/Q/none/none];ГО ГРЭС 3ГТ, Fu1, Гц[06222306/Fu1/none/none];ГО ГРЭС 5ГТ, U1, В[06222506/U+/none/none];ГО ГРЭС 5ГТ, P, Вт[06222506/P/none/none];ГО ГРЭС 5ГТ, Q, вар[06222506/Q/none/none];ГО ГРЭС 5ГТ, Fu1, Гц[06222506/Fu1/none/none]
11.05.2024 16:18:21.540000;9066,466796875;165733248;4579540,5;49,98366165161133;9355,0107421875;124008856;40107720;49,98358917236328;9307,0966796875;171461760;44347704;49,983619689941406
11.05.2024 16:18:21.560000;9066,681640625;165828672;4535688;49,98466873168945;9355,326171875;124121624;40071000;49,98424530029297;9307,666015625;171517360;44377628;49,98402404785156
11.05.2024 16:18:21.580000;9066,0888671875;165940464;4511210;49,984127044677734;9354,7060546875;124232640;40052052;49,98378372192383;9307,4970703125;171577520;44428228;49,98359680175781
11.05.2024 16:18:21.600000;9066,1162109375;166114048;4524505,5;49,984683990478516;9354,5546875;124363760;40036212;49,98365783691406;9307,3603515625;171642560;44473584;49,983455657958984
11.05.2024 16:18:21.620000;9066,4736328125;166327616;4547156,5;49,98497009277344;9354,541015625;124514632;40057948;49,984066009521484;9307,4072265625;171684976;44480240;49,98393630981445
11.05.2024 16:18:21.640000;9066,318359375;166541904;4609829;49,98497009277344;9354,455078125;124705536;40118788;49,98420715332031;9307,1572265625;171736656;44537424;49,98325729370117
11.05.2024 16:18:21.660000;9066,36328125;166802784;4633995,5;49,98464584350586;9353,99609375;124852248;40069520;49,98381805419922;9307,1787109375;171792336;44551316;49,98301315307617
11.05.2024 16:18:21.680000;9065,4169921875;166966256;4625701,5;49,984519958496094;9353,4599609375;124936728;40025052;49,983741760253906;9306,876953125;171833872;44588452;49,98381042480469
11.05.2024 16:18:21.700000;9064,986328125;167104592;4592255,5;49,98466873168945;9353,2607421875;125055672;40053252;49,983585357666016;9306,9072265625;171895760;44627248;49,983802795410156
11.05.2024 16:18:21.720000;9064,814453125;167242880;4566166,5;49,9840087890625;9353,23046875;125205576;40103584;49,983829498291016;9306,689453125;171962592;44670920;49,98359298706055
11.05.2024 16:18:21.740000;9064,35546875;167387568;4576239;49,983821868896484;9352,9287109375;125354944;40134176;49,98303985595703;9306,2021484375;172022896;44653740;49,98238754272461
11.05.2024 16:18:21.760000;9063,755859375;167553616;4604044;49,98345947265625;9352,6904296875;125487384;40170500;49,9830322265625;9305,6611328125;172071280;44644636;49,98283004760742
11.05.2024 16:18:21.780000;9063,65625;167668224;4619565;49,982906341552734;9352,19140625;125573200;40208280;49,98274230957031;9305,283203125;172123136;44664176;49,98219299316406
11.05.2024 16:18:21.800000;9062,6357421875;167756768;4614030;49,98306655883789;9351,724609375;125640904;40215512;49,982051849365234;9304,98828125;172174672;44693380;49,98197555541992
11.05.2024 16:18:21.820000;9062,5048828125;167805632;4610602;49,9813117980957;9351,3359375;125679664;40213212;49,98173141479492;9304,572265625;172233504;44700492;49,982269287109375
11.05.2024 16:18:21.840000;9062,2822265625;167864400;4604783;49,98242950439453;9351,21875;125689912;40208620;49,981685638427734;9304,2216796875;172255728;44664972;49,98125076293945
11.05.2024 16:18:21.860000;9062,0361328125;167853552;4583456;49,98162841796875;9350,919921875;125663448;40222412;49,9814567565918;9303,80078125;172260624;44642564;49,98151397705078
11.05.2024 16:18:21.880000;9061,4228515625;167812496;4549581;49,980552673339844;9350,5615234375;125625056;40205408;49,98114013671875;9303,390625;172244720;44602948;49,98133850097656
11.05.2024 16:18:21.900000;9060,71484375;167774416;4565037,5;49,98060989379883;9349,8662109375;125565136;40196068;49,9798583984375;9302,6962890625;172243600;44611200;49,980628967285156
11.05.2024 16:18:21.920000;9061,21484375;167743120;4583877,5;49,980499267578125;9350,072265625;125467336;40192832;49,9808464050293;9303,447265625;172248048;44634172;49,98061752319336
11.05.2024 16:18:21.940000;9061,55078125;167668544;4576108;49,98092269897461;9350,4384765625;125342848;40196648;49,980873107910156;9303,595703125;172196240;44657196;49,98164749145508
11.05.2024 16:18:21.960000;9061,078125;167484928;4540784,5;49,9808464050293;9350,2509765625;125181368;40163968;49,98062515258789;9303,2451171875;172102704;44600036;49,98057174682617
11.05.2024 16:18:21.980000;9061,2587890625;167347424;4526015,5;49,97930145263672;9350,2333984375;125017720;40127880;49,98032760620117;9303,1298828125;171963440;44507924;49,98025131225586
11.05.2024 16:18:22.000000;9060,8564453125;167210576;4535300;49,97987365722656;9350,154296875;124864760;40116896;49,97969436645508;9303,1162109375;171878576;44489592;49,98029327392578
11.05.2024 16:18:22.020000;9061,5966796875;167082704;4543300;49,9801025390625;9350,46875;124698896;40106812;49,98067855834961;9303,4541015625;171794880;44530156;49,98065948486328
11.05.2024 16:18:22.040000;9061,7197265625;166903776;4536000,5;49,9798583984375;9350,791015625;124544240;40078324;49,98052978515625;9303,83984375;171718784;44538828;49,98125457763672
11.05.2024 16:18:22.060000;9062,064453125;166743184;4523771;49,980464935302734;9351,2060546875;124377328;40042452;49,98106002807617;9304,291015625;171595760;44480248;49,980682373046875
11.05.2024 16:18:22.080000;9062,900390625;166575104;4532991;49,97974395751953;9351,6044921875;124233608;40044996;49,98112106323242;9304,45703125;171436176;44444180;49,981388092041016
11.05.2024 16:18:22.100000;9063,498046875;166379952;4539573,5;49,98121643066406;9351,890625;124083584;40067500;49,98141860961914;9304,7705078125;171285968;44447652;49,98149871826172
11.05.2024 16:18:22.120000;9063,4736328125;166223680;4551683,5;49,98093795776367;9352,1279296875;124012712;40070732;49,98177719116211;9305,001953125;171202848;44483392;49,98183822631836
11.05.2024 16:18:22.140000;9064,134765625;166089184;4564454;49,98073959350586;9352,44140625;123932760;40066476;49,981964111328125;9305,5361328125;171150960;44503296;49,982200622558594
11.05.2024 16:18:22.160000;9064,5009765625;165959696;4582914;49,9825553894043;9352,9072265625;123860664;40067908;49,98285675048828;9305,9736328125;171094976;44536380;49,982933044433594
11.05.2024 16:18:22.180000;9065;165837888;4593775;49,98204040527344;9353,1708984375;123799832;40061000;49,982730865478516;9306,3359375;171040896;44553116;49,9826545715332
11.05.2024 16:18:22.200000;9065,7216796875;165746304;4602022;49,98295593261719;9353,587890625;123763000;40050304;49,983036041259766;9307,134765625;171026160;44577792;49,98297882080078
11.05.2024 16:18:22.220000;9065,9169921875;165643792;4627688;49,98300552368164;9353,8642578125;123735624;40058956;49,983760833740234;9307,44921875;171014784;44655572;49,98368453979492
11.05.2024 16:18:22.240000;9066,30078125;165598784;4640910,5;49,98332977294922;9354,1728515625;123735032;40053828;49,98351287841797;9308,1494140625;171070400;44741036;49,983917236328125
11.05.2024 16:18:22.260000;9066,630859375;165558400;4642560;49,98462677001953;9354,4326171875;123702096;40013764;49,98482894897461;9308,6845703125;171089504;44805088;49,98486328125
11.05.2024 16:18:22.280000;9066,681640625;165506608;4626112,5;49,984073638916016;9354,271484375;123697408;39962492;49,98511505126953;9309,0400390625;171110752;44819368;49,985164642333984
11.05.2024 16:18:22.300000;9066,5947265625;165501200;4604800,5;49,98473358154297;9354,1748046875;123727192;39945140;49,9847297668457;9308,865234375;171124496;44827416;49,984371185302734
11.05.2024 16:18:22.320000;9066,6044921875;165557840;4628217;49,984771728515625;9354,2841796875;123829936;39998352;49,98496627807617;9308,7451171875;171159488;44858820;49,98457336425781
11.05.2024 16:18:22.340000;9067,0478515625;165665728;4654720,5;49,985530853271484;9354,6181640625;123976864;40083752;49,9857177734375;9309,2109375;171220864;44888152;49,985496520996094
11.05.2024 16:18:22.360000;9066,8515625;165746896;4658756;49,986324310302734;9354,5576171875;124114944;40093900;49,98588562011719;9309,2646484375;171275408;44921080;49,985809326171875
11.05.2024 16:18:22.380000;9066,4140625;165862880;4656102,5;49,98637771606445;9354,1240234375;124196944;40034696;49,98591613769531;9309,40625;171364176;44969172;49,98560333251953
11.05.2024 16:18:22.400000;9066,3115234375;165994464;4670934;49,986122131347656;9353,5380859375;124272672;39986692;49,985233306884766;9308,82421875;171457968;45021196;49,98615264892578
11.05.2024 16:18:22.420000;9066,052734375;166190128;4677956;49,986690521240234;9353,7353515625;124429312;40029880;49,986366271972656;9309,0595703125;171578592;45047560;49,985626220703125
11.05.2024 16:18:22.440000;9065,9560546875;166374352;4681791;49,986289978027344;9353,876953125;124652168;40135844;49,98622512817383;9309,1455078125;171701248;45088352;49,985992431640625
11.05.2024 16:18:22.460000;9065,3857421875;166530736;4658136;49,98706817626953;9353,8515625;124824120;40159272;49,986480712890625;9308,9248046875;171811872;45126984;49,98591232299805
11.05.2024 16:18:22.480000;9065,0283203125;166732352;4660995;49,986473083496094;9353,115234375;124919792;40089824;49,98546600341797;9308,6796875;171938864;45146760;49,985782623291016
11.05.2024 16:18:22.500000;9064,8876953125;166944848;4678885,5;49,986412048339844;9352,7490234375;125023304;40077548;49,985015869140625;9308,287109375;172021264;45142576;49,98564529418945
11.05.2024 16:18:22.520000;9064,5048828125;167162256;4680548,5;49,98682403564453;9352,7666015625;125167456;40131992;49,98630142211914;9308,052734375;172090880;45098348;49,985984802246094
11.05.2024 16:18:22.540000;9063,9853515625;167335728;4650149;49,98557662963867;9352,7900390625;125331032;40156920;49,985103607177734;9307,833984375;172170256;45094248;49,984806060791016
11.05.2024 16:18:22.560000;9063,51953125;167468288;4626511;49,9864616394043;9352,50390625;125390736;40139932;49,985450744628906;9307,927734375;172262928;45137104;49,985496520996094
11.05.2024 16:18:22.580000;9063,2021484375;167584896;4626802;49,98573303222656;9352,3232421875;125399624;40113716;49,98501968383789;9307,978515625;172332592;45160436;49,98516082763672
11.05.2024 16:18:22.600000;9063,4208984375;167717568;4634639,5;49,98574447631836;9352,2333984375;125442184;40124736;49,98442459106445;9307,4658203125;172356960;45122548;49,98466491699219
11.05.2024 16:18:22.620000;9062,6806640625;167822768;4630262;49,984867095947266;9351,8447265625;125476992;40118652;49,98450469970703;9307,1044921875;172363424;45054224;49,984066009521484
11.05.2024 16:18:22.640000;9062,4462890625;167880048;4592523,5;49,98414993286133;9351,240234375;125469752;40090356;49,98353576660156;9306,474609375;172334960;45000004;49,983943939208984
11.05.2024 16:18:22.660000;9062,396484375;167901024;4560571,5;49,98414993286133;9351,3427734375;125453816;40075236;49,98402404785156;9306,537109375;172341776;44980432;49,98423385620117
11.05.2024 16:18:22.680000;9062,173828125;167895344;4565810;49,98396682739258;9351,5234375;125441336;40089788;49,98338317871094;9306,5673828125;172335600;44999680;49,983150482177734
11.05.2024 16:18:22.700000;9062,1044921875;167890912;4567083;49,98369598388672;9351,2568359375;125398712;40095896;49,98340606689453;9306,3701171875;172336144;45006060;49,98405075073242
11.05.2024 16:18:22.720000;9061,6484375;167842144;4558852;49,98277282714844;9351,201171875;125364488;40075968;49,983158111572266;9306,1796875;172297088;44955428;49,98271942138672
11.05.2024 16:18:22.740000;9062,0458984375;167764736;4528901,5;49,982479095458984;9351,1796875;125277800;40056880;49,98286437988281;9306,27734375;172226272;44909680;49,98297882080078
11.05.2024 16:18:22.760000;9061,9765625;167597536;4478185,5;49,98269271850586;9351,37109375;125199224;40025804;49,9830322265625;9306,35546875;172152528;44858208;49,98267364501953
11.05.2024 16:18:22.780000;9061,5791015625;167406160;4442993;49,981964111328125;9351,447265625;125098584;40005644;49,982627868652344;9306,28125;172060640;44861376;49,98295593261719
11.05.2024 16:18:22.800000;9061,8623046875;167240976;4449103;49,98213577270508;9351,443359375;124986744;39997144;49,98280715942383;9306,0771484375;171994576;44840468;49,98302459716797
11.05.2024 16:18:22.820000;9062,0791015625;167058576;4448372;49,98245620727539;9351,6669921875;124861584;39976500;49,98329162597656;9306,4052734375;171863776;44787084;49,982749938964844
11.05.2024 16:18:22.840000;9062,5703125;166859584;4426470;49,981788635253906;9352,083984375;124754680;39971224;49,98301696777344;9306,5546875;171766320;44762352;49,983516693115234
11.05.2024 16:18:22.860000;9062,697265625;166622560;4390765,5;49,9825553894043;9352,4873046875;124630624;39944168;49,9835319519043;9307,0498046875;171648688;44728996;49,983177185058594
11.05.2024 16:18:22.880000;9062,7431640625;166399344;4364408,5;49,9824104309082;9352,6572265625;124496544;39917192;49,983394622802734;9307,54296875;171566128;44718496;49,98381423950195
11.05.2024 16:18:22.900000;9063,333984375;166189568;4362973;49,98274612426758;9353,28125;124371384;39904896;49,983524322509766;9308;171464016;44724616;49,98352813720703
11.05.2024 16:18:22.920000;9063,560546875;166014384;4352590;49,98288345336914;9353,48828125;124301264;39904708;49,984169006347656;9308,142578125;171400576;44740504;49,98439025878906
11.05.2024 16:18:22.940000;9063,9013671875;165892352;4381977,5;49,98284149169922;9353,73046875;124256072;39912176;49,9835205078125;9307,9375;171371040;44738704;49,98346710205078
11.05.2024 16:18:22.960000;9064,888671875;165825136;4428346,5;49,9838981628418;9353,9013671875;124200240;39917420;49,984439849853516;9308,423828125;171299440;44694008;49,98444747924805
11.05.2024 16:18:22.980000;9064,77734375;165723472;4438580,5;49,983760833740234;9354,125;124134208;39922784;49,98445129394531;9308,181640625;171202576;44624444;49,9842643737793
11.05.2024 16:18:23.000000;9065,0537109375;165600528;4417707,5;49,98379135131836;9353,982421875;124084496;39906700;49,98402786254883;9308,4736328125;171111456;44637996;49,984107971191406
11.05.2024 16:18:23.020000;9064,7109375;165515552;4400468,5;49,984466552734375;9353,5185546875;124016656;39849224;49,985328674316406;9308,78515625;171138528;44684360;49,98531723022461
11.05.2024 16:18:23.040000;9064,9853515625;165485888;4416628,5;49,984519958496094;9353,3994140625;123994616;39839136;49,98481750488281;9308,603515625;171171040;44755232;49,98501205444336
11.05.2024 16:18:23.060000;9064,9462890625;165520224;4469553,5;49,98514175415039;9353,501953125;124014992;39900592;49,98550796508789;9308,521484375;171218656;44822440;49,985748291015625
11.05.2024 16:18:23.080000;9064,4921875;165544672;4490232;49,98629379272461;9353,423828125;124079968;39943340;49,985538482666016;9308,173828125;171248544;44801728;49,98523712158203
11.05.2024 16:18:23.100000;9065,0361328125;165606960;4495170;49,98609161376953;9353,20703125;124095968;39921548;49,98606491088867;9308,2158203125;171224368;44792396;49,986148834228516
11.05.2024 16:18:23.120000;9064,6474609375;165696672;4515132,5;49,98661804199219;9352,9990234375;124133896;39902936;49,98592758178711;9308,08984375;171277984;44785420;49,9862174987793
11.05.2024 16:18:23.140000;9064,9599609375;165854848;4523184,5;49,98653030395508;9353,216796875;124245736;39906732;49,98629379272461;9308,30859375;171344672;44832512;49,98562240600586
11.05.2024 16:18:23.160000;9064,98046875;166030816;4532451;49,98683166503906;9352,5751953125;124364832;39895740;49,98617935180664;9308,12890625;171508160;44891052;49,9863166809082
11.05.2024 16:18:23.180000;9064,4638671875;166173216;4529360,5;49,987178802490234;9352,3564453125;124478672;39901112;49,986114501953125;9308,0927734375;171600576;44948072;49,986419677734375
11.05.2024 16:18:23.200000;9064,244140625;166355600;4504489;49,986663818359375;9352,640625;124619120;39947108;49,98631286621094;9308,2431640625;171745104;44962400;49,98582077026367
11.05.2024 16:18:23.220000;9063,9501953125;166510656;4509886,5;49,986854553222656;9352,4892578125;124765280;39999208;49,98578643798828;9307,69140625;171822592;44966928;49,986122131347656
11.05.2024 16:18:23.240000;9063,822265625;166698336;4468220,5;49,98707962036133;9352,5341796875;124928048;40007064;49,98624801635742;9307,734375;171902864;44965056;49,98613357543945
11.05.2024 16:18:23.260000;9063,3583984375;166870880;4460528,5;49,98654556274414;9352,4111328125;125079704;40004128;49,985694885253906;9307,556640625;172059632;44960464;49,98555374145508
11.05.2024 16:18:23.280000;9063,3876953125;167107536;4481155,5;49,98647689819336;9351,5859375;125171112;39938576;49,98542785644531;9307,34765625;172132464;44966048;49,9853401184082
11.05.2024 16:18:23.300000;9062,6865234375;167261888;4469974,5;49,9856071472168;9351,310546875;125235848;39893584;49,98509216308594;9306,9755859375;172247328;44936568;49,98583984375
11.05.2024 16:18:23.320000;9062,3095703125;167408160;4462981,5;49,986045837402344;9350,904296875;125337192;39925884;49,985107421875;9306,3447265625;172237792;44906628;49,98424530029297
11.05.2024 16:18:23.340000;9062,0263671875;167543792;4449992,5;49,98522186279297;9350,890625;125443584;39971532;49,98506546020508;9305,8623046875;172280224;44865652;49,98525619506836
11.05.2024 16:18:23.360000;9062,287109375;167642928;4425397;49,98503494262695;9351,0126953125;125504424;39963108;49,984745025634766;9306,0439453125;172286848;44866064;49,98448944091797
11.05.2024 16:18:23.380000;9061,501953125;167695920;4427105,5;49,98551559448242;9350,6884765625;125491472;39935752;49,98463439941406;9305,7744140625;172281824;44838620;49,98434829711914
11.05.2024 16:18:23.400000;9061,4111328125;167748176;4438485,5;49,98414611816406;9350,3505859375;125511568;39944388;49,9840087890625;9305,1083984375;172283584;44826280;49,98431396484375
11.05.2024 16:18:23.420000;9060,83984375;167811792;4427858;49,98427200317383;9350,001953125;125568984;39953328;49,98392105102539;9304,71875;172241904;44760488;49,98300552368164
11.05.2024 16:18:23.440000;9060,6572265625;167831232;4432785;49,983062744140625;9349,3671875;125569568;39929560;49,98274612426758;9304,0634765625;172269744;44725684;49,98316192626953
11.05.2024 16:18:23.460000;9060,2421875;167817488;4412165;49,98291778564453;9349,2978515625;125524392;39920408;49,983482360839844;9304,0615234375;172217280;44737852;49,98310852050781
11.05.2024 16:18:23.480000;9060,349609375;167726800;4398804;49,983436584472656;9349,5751953125;125483400;39969040;49,9831428527832;9304,1455078125;172219600;44726220;49,983524322509766
11.05.2024 16:18:23.500000;9060,248046875;167633552;4380080,5;49,98265075683594;9349,5869140625;125437008;39986236;49,982879638671875;9303,9326171875;172102128;44659324;49,982940673828125
11.05.2024 16:18:23.520000;9059,73828125;167534224;4376667,5;49,98261260986328;9349,0859375;125326520;39928728;49,98291778564453;9303,46484375;172042704;44602824;49,98255920410156
11.05.2024 16:18:23.540000;9059,8779296875;167436768;4363512,5;49,98213577270508;9348,8046875;125202512;39893932;49,981842041015625;9303,1123046875;171956736;44546960;49,98204803466797
11.05.2024 16:18:23.560000;9059,45703125;167318320;4362191,5;49,98174285888672;9349,1337890625;125146424;39959104;49,9825553894043;9303,130859375;171899008;44552988;49,98272705078125
11.05.2024 16:18:23.580000;9059,8974609375;167203056;4327597,5;49,98158645629883;9349,5849609375;125114376;39992988;49,98192596435547;9303,361328125;171892752;44519816;49,98237991333008
11.05.2024 16:18:23.600000;9060,28125;167081952;4326507;49,981353759765625;9349,5341796875;124979400;39953896;49,98265075683594;9303,298828125;171771280;44498132;49,98249053955078
11.05.2024 16:18:23.620000;9060,759765625;166937968;4318871,5;49,98237991333008;9350,279296875;124811240;39932124;49,98260498046875;9303,7822265625;171704112;44414056;49,9821662902832
11.05.2024 16:18:23.640000;9060,5673828125;166789552;4295726;49,982025146484375;9350,4130859375;124692784;39957200;49,982357025146484;9303,2900390625;171540576;44361764;49,98225402832031
11.05.2024 16:18:23.660000;9060,43359375;166622336;4270486;49,98136520385742;9350,3828125;124584896;39924504;49,982486724853516;9303,5517578125;171492336;44334880;49,98267364501953
11.05.2024 16:18:23.680000;9061,140625;166519264;4278271;49,98228073120117;9350,2978515625;124423912;39849184;49,98237228393555;9303,64453125;171430080;44336984;49,98331832885742
11.05.2024 16:18:23.700000;9061,2548828125;166410384;4275539,5;49,98221206665039;9350,6171875;124290904;39799152;49,98287582397461;9304,24609375;171434128;44357304;49,98316192626953
11.05.2024 16:18:23.720000;9062,01953125;166281344;4286881;49,983089447021484;9351,267578125;124146912;39787240;49,98275375366211;9304,99609375;171386608;44349796;49,98338317871094
11.05.2024 16:18:23.740000;9062,2607421875;166190880;4286126;49,982879638671875;9351,28125;124068736;39779672;49,98335266113281;9305,2392578125;171289280;44316496;49,98283004760742
11.05.2024 16:18:23.760000;9062,37109375;166066528;4295295;49,98271179199219;9351,5869140625;124008288;39802160;49,98358154296875;9305,0048828125;171284160;44303308;49,98386001586914
11.05.2024 16:18:23.780000;9062,5546875;166013744;4314375;49,98378372192383;9351,71484375;123968608;39816552;49,98412322998047;9304,9326171875;171245488;44340760;49,98396301269531
11.05.2024 16:18:23.800000;9062,912109375;165941056;4312593;49,98285675048828;9351,572265625;123958368;39796840;49,98375701904297;9305,318359375;171312880;44336872;49,984188079833984
11.05.2024 16:18:23.820000;9063,2744140625;165950528;4316415;49,98409652709961;9351,984375;123987584;39787860;49,98355484008789;9305,3583984375;171333184;44357952;49,98382568359375
11.05.2024 16:18:23.840000;9063,3974609375;165905408;4298596;49,984275817871094;9352,27734375;124019808;39782448;49,98443603515625;9305,7958984375;171379360;44334216;49,98438262939453
11.05.2024 16:18:23.860000;9063,5478515625;165887920;4291815;49,984169006347656;9352,421875;124055736;39802872;49,98478698730469;9305,9267578125;171388912;44351572;49,98418426513672
11.05.2024 16:18:23.880000;9063,4287109375;165890672;4288025;49,98479461669922;9352,5390625;124114016;39817120;49,984840393066406;9306,26953125;171413920;44354808;49,984886169433594
11.05.2024 16:18:23.900000;9063,5224609375;165897952;4287925;49,98413848876953;9352,4736328125;124204720;39812228;49,98463439941406;9305,7841796875;171458544;44328300;49,98497009277344
11.05.2024 16:18:23.920000;9063,57421875;166002352;4296905;49,984962463378906;9352,4462890625;124316288;39802532;49,98435592651367;9305,7919921875;171507456;44309208;49,98481369018555
11.05.2024 16:18:23.940000;9063,6396484375;166093168;4313484,5;49,98432922363281;9352,1572265625;124441496;39781712;49,98494338989258;9305,8662109375;171643632;44319424;49,9837646484375
11.05.2024 16:18:23.960000;9063,89453125;166226768;4313266,5;49,985721588134766;9352,1640625;124532504;39778316;49,984554290771484;9305,8408203125;171688080;44358964;49,984718322753906
11.05.2024 16:18:23.980000;9063,0810546875;166277408;4309577;49,98493194580078;9351,90625;124645400;39773984;49,98482131958008;9305,6259765625;171786912;44357404;49,984745025634766
11.05.2024 16:18:24.000000;9062,7275390625;166401904;4295427;49,984615325927734;9351,5107421875;124763536;39796212;49,984535217285156;9305,2001953125;171810032;44339000;49,984275817871094
11.05.2024 16:18:24.020000;9062,7490234375;166532304;4288046;49,98500061035156;9351,5673828125;124922200;39836680;49,984683990478516;9305,005859375;171874928;44337644;49,9848518371582
11.05.2024 16:18:24.040000;9062,7421875;166693424;4287680;49,98514175415039;9351,5224609375;125069936;39848204;49,984519958496094;9305,279296875;171983440;44371772;49,98390579223633
11.05.2024 16:18:24.060000;9061,9580078125;166855552;4271483,5;49,98427200317383;9351,1943359375;125228600;39846964;49,983734130859375;9304,978515625;172066768;44360628;49,98347854614258
11.05.2024 16:18:24.080000;9061,748046875;166975904;4255048,5;49,98435592651367;9350,990234375;125307328;39827960;49,98367691040039;9304,4755859375;172099840;44297280;49,983856201171875
11.05.2024 16:18:24.100000;9061,048828125;167103120;4265929,5;49,9844970703125;9350,798828125;125357512;39865196;49,98404312133789;9303,90234375;172081152;44310664;49,98359298706055
11.05.2024 16:18:24.120000;9061,41796875;167212368;4285203,5;49,98426818847656;9350,9326171875;125426472;39891184;49,983428955078125;9304,1513671875;172158864;44320076;49,9837532043457
11.05.2024 16:18:24.140000;9060,9443359375;167392576;4296243;49,984535217285156;9350,5048828125;125486968;39876148;49,98316192626953;9303,931640625;172179200;44311532;49,983394622802734
11.05.2024 16:18:24.160000;9060,275390625;167469824;4277455;49,98304748535156;9349,7197265625;125520440;39860564;49,98223114013672;9302,98046875;172252912;44301788;49,98251724243164
11.05.2024 16:18:24.180000;9059,1083984375;167530048;4258051,5;49,982723236083984;9349,1669921875;125506312;39874504;49,98242950439453;9302,564453125;172264416;44339592;49,981876373291016
11.05.2024 16:18:24.200000;9058,6708984375;167556656;4266237;49,98260498046875;9348,7158203125;125496328;39914024;49,982177734375;9302,2275390625;172316416;44395608;49,982765197753906
11.05.2024 16:18:24.220000;9058,916015625;167624768;4305287;49,98272705078125;9348,65234375;125469032;39956336;49,982078552246094;9302,244140625;172351392;44434592;49,982608795166016
11.05.2024 16:18:24.240000;9058,755859375;167684400;4321188,5;49,98249053955078;9348,5673828125;125443744;40007136;49,98223114013672;9301,708984375;172331344;44428540;49,982234954833984
11.05.2024 16:18:24.260000;9058,2294921875;167664800;4285236,5;49,9814567565918;9348,7626953125;125445320;40062140;49,98163604736328;9301,578125;172313232;44323924;49,98147964477539
11.05.2024 16:18:24.280000;9058,044921875;167662224;4239691,5;49,98163604736328;9348,9150390625;125420416;40069232;49,981746673583984;9301,2431640625;172217792;44259372;49,98158645629883
11.05.2024 16:18:24.300000;9057,7265625;167586368;4228573,5;49,98113250732422;9348,48828125;125346528;40008676;49,980674743652344;9301,146484375;172226944;44232036;49,98090362548828
11.05.2024 16:18:24.320000;9057,6767578125;167563456;4230013,5;49,981101989746094;9348,1435546875;125176840;39924704;49,98088836669922;9300,9208984375;172132192;44245380;49,98139572143555
11.05.2024 16:18:24.340000;9057,8876953125;167471936;4222108,5;49,98097229003906;9348,453125;125056088;39912296;49,9813117980957;9301,3544921875;172072512;44194480;49,98066711425781
11.05.2024 16:18:24.360000;9058,74609375;167396384;4217963;49,9810791015625;9349,365234375;124969912;39982620;49,98109436035156;9301,2802734375;171917792;44116976;49,98116683959961
11.05.2024 16:18:24.380000;9058,38671875;167257264;4188037;49,98052978515625;9349,75;124917608;40004228;49,98134231567383;9301,453125;171779136;44048152;49,98079299926758
11.05.2024 16:18:24.400000;9058,6025390625;167083824;4138252,5;49,9803466796875;9350,00390625;124788032;39934456;49,98105239868164;9301,65234375;171683776;44009012;49,98072052001953
11.05.2024 16:18:24.420000;9058,2861328125;166925920;4103494;49,979854583740234;9349,7099609375;124638840;39858836;49,98053741455078;9302,0615234375;171619952;44055700;49,98136901855469
11.05.2024 16:18:24.440000;9059,2021484375;166751456;4105467,75;49,98026657104492;9350,1181640625;124483744;39796592;49,98126983642578;9302,9482421875;171605216;44074268;49,98131561279297
11.05.2024 16:18:24.460000;9059,4814453125;166633824;4111118,75;49,98152542114258;9350,611328125;124375480;39790840;49,98140335083008;9303,1064453125;171507760;44081732;49,981815338134766
11.05.2024 16:18:24.480000;9059,701171875;166434896;4098555;49,9806022644043;9351,0517578125;124290768;39792104;49,98147964477539;9303,4833984375;171452416;44030296;49,9815559387207
11.05.2024 16:18:24.500000;9060,365234375;166292592;4072011,5;49,98128890991211;9351,345703125;124173336;39772788;49,98196029663086;9303,6630859375;171324912;44000588;49,98141098022461
11.05.2024 16:18:24.520000;9060,853515625;166098656;4072774,25;49,9811897277832;9351,6748046875;124096904;39758780;49,9817008972168;9303,974609375;171251200;43982472;49,98250961303711
11.05.2024 16:18:24.540000;9061,251953125;166004864;4101455;49,98175811767578;9351,7861328125;124050384;39762300;49,982810974121094;9303,9677734375;171173504;43949092;49,98231887817383
11.05.2024 16:18:24.560000;9061,392578125;165891984;4113364,25;49,982147216796875;9352,2568359375;124007768;39761976;49,982994079589844;9304,3076171875;171082400;43927364;49,98259353637695
11.05.2024 16:18:24.580000;9061,6669921875;165759120;4091143,25;49,982322692871094;9352,5966796875;123964600;39770724;49,98324203491211;9304,6416015625;171022000;43926752;49,98302459716797
11.05.2024 16:18:24.600000;9062,3515625;165666624;4079156,25;49,98297119140625;9352,8291015625;123949280;39771776;49,98365783691406;9305,19140625;170980848;43934388;49,98348617553711
11.05.2024 16:18:24.620000;9062,64453125;165585984;4088568,75;49,98325729370117;9353,3271484375;123982568;39771000;49,98346710205078;9305,5068359375;171018704;43940644;49,98384094238281
