TimeUTC;ГО ГРЭС 1ГТ, DEF_P, Дж[06222106/DEF_P/none/none];ГО ГРЭС 1ГТ, DEF_Q, Дж[06222106/DEF_Q/none/none];ГО ГРЭС 1ГТ, def_P_amp, Вт[06222106/def_P_amp/none/none];ГО ГРЭС 1ГТ, def_P_freq, Гц[06222106/def_P_freq/none/none];ГО ГРЭС 1ГТ, def_Q_amp, ВАр[06222106/def_Q_amp/none/none];ГО ГРЭС 1ГТ, def_Q_freq, Гц[06222106/def_Q_freq/none/none];ГО ГРЭС 3ГТ, DEF_P, Дж[06222306/DEF_P/none/none];ГО ГРЭС 3ГТ, DEF_Q, Дж[06222306/DEF_Q/none/none];ГО ГРЭС 3ГТ, def_P_amp, Вт[06222306/def_P_amp/none/none];ГО ГРЭС 3ГТ, def_P_freq, Гц[06222306/def_P_freq/none/none];ГО ГРЭС 3ГТ, def_Q_amp, ВАр[06222306/def_Q_amp/none/none];ГО ГРЭС 3ГТ, def_Q_freq, Гц[06222306/def_Q_freq/none/none];ГО ГРЭС 5ГТ, DEF_P, Дж[06222506/DEF_P/none/none];ГО ГРЭС 5ГТ, DEF_Q, Дж[06222506/DEF_Q/none/none];ГО ГРЭС 5ГТ, def_P_amp, Вт[06222506/def_P_amp/none/none];ГО ГРЭС 5ГТ, def_P_freq, Гц[06222506/def_P_freq/none/none];ГО ГРЭС 5ГТ, def_Q_amp, ВАр[06222506/def_Q_amp/none/none];ГО ГРЭС 5ГТ, def_Q_freq, Гц[06222506/def_Q_freq/none/none]
11.05.2024 16:17:36.000000;581,8131103515625;-57,884578704833984;59324,7421875;0,5588955283164978;52161,29296875;0,5589118003845215;1212,6390380859375;60,754798889160156;51395,7109375;0,5585973858833313;125754,8984375;0,5582596063613892;34,846595764160156;57,44021987915039;65478,03125;0,5588955283164978;128671,171875;0,5589118003845215
11.05.2024 16:17:37.000000;595,8023071289062;-53,101593017578125;57040,23828125;0,5582596063613892;40619,71484375;0,5583888292312622;1182,8709716796875;74,1976547241211;74544,7421875;0,5590916275978088;43209,0625;0,5594045519828796;-178,16818237304688;82,0914535522461;85675,3125;0,3929135501384735;219369,625;0,3929135501384735
11.05.2024 16:17:38.000000;883,7664794921875;-42,58268737792969;127235,515625;0,5612495541572571;136362,171875;0,5613398551940918;1338,5198974609375;68,4574966430664;58890,13671875;0,5638433694839478;151282,1875;0,5637906193733215;-5,2027997970581055;151,3111572265625;85534,9453125;0,3933272659778595;261294,0625;0,3933272659778595
11.05.2024 16:17:39.000000;755,1464233398438;-37,61164474487305;107421,0625;0,5657747983932495;43930,82421875;0,5657747983932495;1374,3057861328125;91,51779174804688;155348,59375;0,5663838386535645;71007,109375;0,5670275092124939;107,3233413696289;198,00967407226562;78567,9296875;0,3738462030887604;252960,296875;0,3738462030887604
11.05.2024 16:17:40.000000;523,66259765625;-60,12224578857422;139337,109375;0,5668607354164124;172125,40625;0,5677035450935364;1214,33056640625;97,97578430175781;105690,3046875;0,5616216659545898;225371,4375;0,5610233545303345;-13,422409057617188;200,20668029785156;22326,19140625;0,3738462030887604;251501,75;0,3738462030887604
11.05.2024 16:17:41.000000;777,1491088867188;-62,45039749145508;114691,609375;0,5562072992324829;44811,22265625;0,5562072992324829;1511,852294921875;94,31248474121094;124621,28125;0,556018590927124;144714,5;0,556018590927124;18,317895889282227;202,51710510253906;110641,5546875;0,5562072992324829;246629,09375;0,5562072992324829
11.05.2024 16:17:42.000000;431,2008972167969;-68,62106323242188;120485,4453125;0,5558845400810242;29877,158203125;0,5558845400810242;1203,2684326171875;86,44696044921875;222114,546875;0,5550773739814758;46864,421875;0,5561971068382263;159,3016357421875;247,50425720214844;132983,53125;0,5558845400810242;144903,9375;0,5558845400810242
11.05.2024 16:17:43.000000;131,3482208251953;-63,2471923828125;136187,125;0,5560817718505859;155294,484375;0,5560817718505859;580,06591796875;72,2848892211914;61855,84375;0,6003292798995972;225400,390625;0,6003292798995972;-381,87799072265625;262,5094299316406;138229,5;0,5560817718505859;172604,328125;0,5560817718505859
11.05.2024 16:17:44.000000;211,9949493408203;-76,8364486694336;59440,56640625;0,6001096367835999;64176,2421875;0,6049989461898804;671,3748779296875;95,30491638183594;172635,40625;0,46066519618034363;171603,203125;0,46066519618034363;-117,792724609375;289,2966613769531;95983,6640625;0,6001096367835999;353933,09375;0,6001096367835999
11.05.2024 16:17:45.000000;-37,30246353149414;-81,6944580078125;169946,1875;0,46066519618034363;46144,2421875;0,45726895332336426;-50,46165084838867;138,4780731201172;191108,15625;0,45117080211639404;135820,234375;0,45117080211639404;-250,41372680664062;224,89654541015625;176285,125;0,46066519618034363;235372,265625;0,45726895332336426
11.05.2024 16:17:46.000000;-652,438720703125;-78,85398864746094;158950,0625;0,45117080211639404;26140,431640625;0,452119916677475;-677,17626953125;172,16712951660156;162754,625;0,4545458257198334;87625,3515625;0,4545458257198334;-946,9946899414062;182,99725341796875;168174,421875;0,45117080211639404;168022,59375;0,452119916677475
11.05.2024 16:17:47.000000;-1718,809326171875;-76,52965545654297;221791,375;0,4545458257198334;88828,0390625;0,4552665948867798;-1074,385986328125;170,6256561279297;204849,140625;0,45542222261428833;35336,85546875;0,45542222261428833;-1188,858642578125;138,29861450195312;181344,21875;0,4545458257198334;278090,75;0,4552665948867798
11.05.2024 16:17:48.000000;-2057,99755859375;-58,21905517578125;173646,671875;0,454416960477829;159613,5;0,45466986298561096;-1541,39599609375;174,55844116210938;153162,84375;0,4553256928920746;97893,5625;0,4553256928920746;-1762,4437255859375;122,8631591796875;133837,6875;0,454416960477829;337413,40625;0,45466986298561096
11.05.2024 16:17:49.000000;-2653,98876953125;-38,17326736450195;150415,578125;0,4554634988307953;90231,515625;0,45528456568717957;-1501,61328125;199,3206787109375;94131,40625;0,4545725882053375;153025,296875;0,4545725882053375;-2535,971435546875;37,4573860168457;130542,578125;0,4554634988307953;314054,28125;0,45528456568717957
11.05.2024 16:17:50.000000;-3305,9482421875;-25,205846786499023;173770,96875;0,4545948803424835;73641,40625;0,45413848757743835;-1917,5849609375;206,82901000976562;142278,96875;0,45247384905815125;44311,8984375;0,45247384905815125;-1971,41796875;20,24995994567871;104880,3671875;0,4545948803424835;119581,65625;0,45413848757743835
11.05.2024 16:17:51.000000;-4689,7421875;-24,54885482788086;133160,203125;0,45223915576934814;46963,99609375;0,451632022857666;-3225,612060546875;207,54786682128906;130144,5234375;0,4473232328891754;39373,1953125;0,4473232328891754;-1979,0985107421875;17,920183181762695;110645,125;0,45223915576934814;248456,46875;0,451632022857666
11.05.2024 16:17:52.000000;-5037,9970703125;-21,796566009521484;155612,71875;0,44703805446624756;65248,55078125;0,4463862180709839;-3548,125244140625;223,59231567382812;154833,796875;0,44282299280166626;112087,96875;0,44282299280166626;-2235,17822265625;39,932029724121094;186886,984375;0,44703805446624756;252323,78125;0,4463862180709839
11.05.2024 16:17:53.000000;-4767,18505859375;-10,396574974060059;155399,09375;0,4360024333000183;157458,203125;0,4360024333000183;-4171,89697265625;250,41299438476562;196852,140625;0,4333510994911194;217353,109375;0,4333510994911194;-2321,3095703125;38,29249954223633;200322,53125;0,4425118565559387;244560,59375;0,4398156702518463
11.05.2024 16:17:54.000000;-5175,36669921875;-16,94679832458496;184000,09375;0,4364696145057678;96282,7109375;0,4364696145057678;-4327,85986328125;227,5188446044922;205987,40625;0,4230321943759918;193062,796875;0,4230321943759918;-2908,973876953125;76,1395263671875;241209,328125;0,43068191409111023;335915,03125;0,43003910779953003
11.05.2024 16:17:55.000000;-5683,04345703125;-22,541961669921875;184805,546875;0,42019733786582947;94760,765625;0,42019733786582947;-4679,2685546875;223,9892578125;206904,390625;0,41128382086753845;278471,84375;0,41128382086753845;-2174,97314453125;66,56266784667969;249500,890625;0,422446608543396;188217,96875;0,4219100773334503
11.05.2024 16:17:56.000000;-6085,1259765625;-9,809178352355957;130484,453125;0,4166991710662842;32322,1484375;0,4166991710662842;-4134,74951171875;236,69459533691406;63574,91015625;0,40285423398017883;30326,0546875;0,40747177600860596;-1608,572265625;39,29275131225586;210711,875;0,40576159954071045;251705,9375;0,40523263812065125
11.05.2024 16:17:57.000000;-5829,20849609375;2,3652641773223877;29560,765625;0,4166991710662842;83829,953125;0,4166991710662842;-4170,91748046875;234,93978881835938;38683,09375;0,40548592805862427;123236,953125;0,40516477823257446;-1849,5645751953125;5,733598232269287;90988,640625;0,40747177600860596;257767,0625;0,40713024139404297
11.05.2024 16:17:58.000000;-5989,2900390625;-1,2988394498825073;142304,09375;0,4082432985305786;137291,53125;0,40701642632484436;-3905,334716796875;263,52099609375;313101,25;0,40950456261634827;289021,125;0,40950456261634827;-1942,34765625;-65,10641479492188;79849,609375;0,4082432985305786;428213,15625;0,4066067039966583
11.05.2024 16:17:59.000000;-5996,1611328125;-12,218119621276855;77135,8359375;0,40950456261634827;101973,828125;0,4091586768627167;-2912,346435546875;279,78546142578125;226343,34375;0,4084464907646179;198147,640625;0,4052770733833313;-2309,4287109375;1,0269720554351807;113543,9375;0,40950456261634827;741481,375;0,4093276262283325
11.05.2024 16:18:00.000000;-5407,6083984375;-39,577919006347656;116594,375;0,4052770733833313;125954,65625;0,4051238000392914;-1443,0101318359375;281,23297119140625;284238,78125;0,4043988287448883;221525,203125;0,4038165211677551;-1665,8330078125;57,6046028137207;144122,96875;0,4052770733833313;459215,59375;0,4051238000392914
11.05.2024 16:18:01.000000;-5325,82275390625;-68,55290222167969;123163,0703125;0,4038165211677551;59051,69140625;0,4028550982475281;-1433,06591796875;364,2793884277344;186313,046875;0,40209928154945374;104655,2421875;0,40209928154945374;-1728,259033203125;-43,928070068359375;132716,5625;0,4038165211677551;194037,53125;0,4036903381347656
11.05.2024 16:18:02.000000;-4828,38720703125;-70,6295394897461;21520,63671875;0,40209928154945374;40934,86328125;0,40209928154945374;-2117,536376953125;323,884521484375;62893,2734375;0,40209928154945374;192905,421875;0,39854010939598083;-1918,5733642578125;-39,47731399536133;21469,87890625;0,40209928154945374;316073,6875;0,40209928154945374
11.05.2024 16:18:03.000000;-4832,34375;-87,08921813964844;31466,458984375;0,39854010939598083;144632;0,3987584114074707;-2468,943115234375;292,07806396484375;105902,34375;0,7880117297172546;103179,2421875;0,7831065058708191;-1911,6875;-37,3488655090332;27117,654296875;0,39854010939598083;404185,21875;0,3987584114074707
11.05.2024 16:18:04.000000;-4780,21875;-75,94670104980469;50961,7890625;0,7831065058708191;59389,33984375;0,7831065058708191;-2517,891357421875;273,13177490234375;72376,4765625;2,533479690551758;31797,64453125;2,5247159004211426;-1907,385009765625;-68,06202697753906;43690,390625;0,7831065058708191;242352,75;0,7831065058708191
11.05.2024 16:18:05.000000;-4734,220703125;-93,95390319824219;33363,171875;2,5247159004211426;60500,28125;2,5247159004211426;-2477,5966796875;276,2930603027344;92906,2578125;2,5247159004211426;46404,65234375;2,525193929672241;-1918,81689453125;-30,821290969848633;67519,109375;2,5247159004211426;54154,55859375;2,5247159004211426
11.05.2024 16:18:06.000000;-4724,18896484375;-100,72953796386719;2174,418701171875;2,525193929672241;49024,24609375;2,525193929672241;-2512,541259765625;299,3913879394531;53015,7890625;2,525193929672241;90399,5078125;2,548246145248413;-1904,3760986328125;-6,380910396575928;129222,5390625;2,525193929672241;43781,71484375;2,525193929672241
11.05.2024 16:18:07.000000;-4263,48046875;-139,02987670898438;762806,5;1,2387727499008179;69578,6953125;1,2387727499008179;-2763,314697265625;315,0726013183594;645186,5;1,2527376413345337;169523,953125;1,2534863948822021;-2490,615478515625;-50,41105651855469;439362,625;1,2387727499008179;148881,6875;1,2387727499008179
11.05.2024 16:18:08.000000;-4742,77294921875;-134,12110900878906;1054931,125;1,3024489879608154;50220,515625;1,3024489879608154;-1598,290283203125;269,2831115722656;851982,125;1,2522913217544556;333277,25;1,256242275238037;-520,83984375;-264,5056457519531;623347,3125;1,253663420677185;191148,5625;1,253663420677185
11.05.2024 16:18:09.000000;-1569,4061279296875;-5,250735282897949;1462186,875;1,2838374376296997;125997,8203125;1,2838374376296997;708,1216430664062;109,71377563476562;1117065,25;1,252285122871399;147026,390625;1,253947377204895;-2178,52099609375;-270,1452331542969;48409,1328125;0,16014964878559113;838834;0,16014964878559113
11.05.2024 16:18:10.000000;-1800,9913330078125;53,418270111083984;1469366,75;1,2933331727981567;82853,7890625;1,2933331727981567;-438,3566589355469;8,61548900604248;1048185,5;1,2532645463943481;95784,7421875;1,2521730661392212;-2166,24560546875;-366,0549621582031;77094,359375;0,1644015610218048;298220,1875;0,1644015610218048
11.05.2024 16:18:11.000000;-141,6793975830078;204,67041015625;1301483,25;1,2883223295211792;177397,890625;1,2883223295211792;755,9093017578125;-150,9228973388672;1032926,75;1,2497682571411133;191489,78125;1,2496535778045654;-2059,242919921875;-356,90838623046875;76782,4921875;0,16864408552646637;205720,609375;0,16864408552646637
11.05.2024 16:18:12.000000;439,0328063964844;341,7789611816406;1163796,875;1,2838343381881714;97930,921875;1,2838343381881714;1791,6746826171875;-255,35440063476562;915786,875;1,2481275796890259;90973,8671875;1,2487142086029053;-2285,06103515625;-480,3287658691406;51634,4609375;0,16847600042819977;615999,625;0,16847600042819977
11.05.2024 16:18:13.000000;-598,4783325195312;197,67962646484375;1056330,875;1,2787442207336426;110536,703125;1,2787442207336426;2177,23095703125;-214,52182006835938;861872,75;1,248741865158081;180869,15625;1,257515788078308;-2663,085205078125;-612,8103637695312;95961,25;0,24445036053657532;888671,625;0,24445036053657532
11.05.2024 16:18:14.000000;-1520,149658203125;83,49420928955078;1030302,3125;1,2746754884719849;147963,59375;1,2746754884719849;1093,901123046875;-358,2320251464844;821133,625;1,257515788078308;177202,609375;1,2574350833892822;-2290,310546875;-739,4296875;85766,1875;0,24718904495239258;561170,0625;0,24718904495239258
11.05.2024 16:18:15.000000;-3756,854248046875;-48,46442413330078;1033223,6875;1,2558377981185913;93671,9609375;1,2558377981185913;-657,6550903320312;-481,7363586425781;880303,625;1,2574350833892822;120689,25;1,244022011756897;-1994,4071044921875;-689,0942993164062;37120,73828125;0,15992599725723267;612202,625;0,15992599725723267
11.05.2024 16:18:16.000000;-9857,724609375;-120,4169692993164;1077487,5;1,260094165802002;90101,2109375;1,260094165802002;-3837,97705078125;-649,3143920898438;909347,6875;1,244022011756897;255452,6875;1,2432254552841187;-2046,7763671875;-605,4033203125;46153,640625;0,14699430763721466;646913,625;0,14699430763721466
11.05.2024 16:18:17.000000;-14503,3125;-247,0033416748047;1164344,875;1,2501486539840698;82272,0546875;1,2501486539840698;-4880,568359375;-900,6786499023438;1085951,625;1,2432254552841187;203892,109375;1,2429255247116089;-2004,0914306640625;-613,6886596679688;9279,4423828125;0,14699430763721466;644862;0,14699430763721466
11.05.2024 16:18:18.000000;-16194,892578125;-355,3468322753906;1213358,375;1,2509008646011353;121771,21875;1,2509008646011353;-5048,6982421875;-1057,5625;1042342,4375;1,2429255247116089;308418,625;1,2427130937576294;-1821,2003173828125;-492,6714172363281;157812,265625;0,1822664737701416;712212,75;0,1822664737701416
11.05.2024 16:18:19.000000;-16714,3828125;-493,35516357421875;1053584;1,2515537738800049;83686,8046875;1,2515537738800049;-5413,22802734375;-1246,432373046875;870927,8125;1,2427130937576294;228587,671875;1,2426798343658447;-1843,8863525390625;-652,806396484375;84575,203125;0,17710164189338684;652267,9375;0,17710164189338684
11.05.2024 16:18:20.000000;-18617,498046875;-557,2968139648438;966488;1,2518460750579834;97837,4921875;1,2518460750579834;-7115,3974609375;-1344,21630859375;779402,3125;1,2426798343658447;278911,46875;1,2427664995193481;-1873,8148193359375;-563,9075317382812;68423,0078125;0,1935984492301941;651525,5625;0,1935984492301941
11.05.2024 16:18:21.000000;-20121,619140625;-683,7681884765625;1096942;1,2523335218429565;116254,9375;1,2523335218429565;-7754,345703125;-1490,3851318359375;967844;1,2427664995193481;124038;1,2460767030715942;-2128,416748046875;-538,693603515625;25278,09765625;0,1940738707780838;492744,375;0,1940738707780838
11.05.2024 16:18:22.000000;-22690,47265625;-846,8997192382812;1239248,125;1,2525159120559692;124206,8984375;1,2525159120559692;-9501,59375;-1598,8681640625;1051740,625;1,2460767030715942;119963,7890625;1,2505366802215576;-2194,943359375;-349,4167175292969;38263,07421875;0,19457963109016418;335363,4375;0,19457963109016418
11.05.2024 16:18:23.000000;-22152,662109375;-1041,878173828125;1204712,625;1,2526761293411255;130816,1328125;1,2526761293411255;-9124,150390625;-1699,8121337890625;923645;1,2505366802215576;72395,25;1,250745415687561;-1398,9649658203125;-348,63055419921875;602123,6875;1,2530748844146729;237482,9375;1,2530748844146729
11.05.2024 16:18:24.000000;-22531,099609375;-1195,0377197265625;1095384;1,2528607845306396;188834,59375;1,2528607845306396;-8969,298828125;-1776,438720703125;764407,3125;1,250745415687561;144808,140625;1,2509634494781494;-867,5046997070312;-502,9913635253906;552116,3125;1,2529804706573486;357130,625;1,2529804706573486
11.05.2024 16:18:25.000000;-22916,197265625;-1309,5418701171875;997735,875;1,2561631202697754;56478,50390625;1,2561631202697754;-7047,49609375;-1852,4573974609375;777922,875;1,2509634494781494;136557,890625;1,2510590553283691;544,107421875;-654,2531127929688;539107,25;1,2528165578842163;158344,96875;1,2528165578842163
11.05.2024 16:18:26.000000;-23572,373046875;-1326,455810546875;1158848,375;1,2530500888824463;58599,9375;1,2530500888824463;-5811,61474609375;-1933,2037353515625;948740,75;1,2510590553283691;118470,0234375;1,2508976459503174;853,084716796875;-533,7736206054688;640140,25;1,2524667978286743;129504,578125;1,2524667978286743
11.05.2024 16:18:27.000000;-25616,966796875;-1408,7215576171875;1134154,875;1,2532405853271484;56879,3984375;1,2532405853271484;-5811,52197265625;-1891,612548828125;998413;1,2508976459503174;212920,75;1,2504721879959106;1112,783203125;-82,45137023925781;646969,75;1,2519725561141968;460314,5;1,2519725561141968
11.05.2024 16:18:28.000000;-26129,896484375;-1226,022216796875;1119787,5;1,2533057928085327;274716,09375;1,2533057928085327;-6446,9189453125;-2013,3377685546875;841385,9375;1,2504721879959106;197152,59375;1,2498295307159424;1490,896484375;-227,56097412109375;528138,0625;1,2538317441940308;360131,4375;1,2538317441940308
11.05.2024 16:18:29.000000;-24459,25;-869,8080444335938;1045635,875;1,252752423286438;74662,21875;1,252752423286438;-5286,4521484375;-2183,586181640625;766731,375;1,2498295307159424;127215,265625;1,2490211725234985;2476,228271484375;-366,67266845703125;526507,625;1,250443696975708;324248,4375;1,250443696975708
11.05.2024 16:18:30.000000;-22263,1640625;-825,852294921875;899052;1,2460381984710693;141372,609375;1,2460381984710693;-5136,712890625;-2314,158935546875;680111,3125;1,2490211725234985;93898,8203125;1,2481458187103271;2200,55322265625;-583,5186767578125;432499,53125;1,2491509914398193;585125,9375;1,2491509914398193
11.05.2024 16:18:31.000000;-21827,365234375;-1093,945068359375;1011649,5;1,2405202388763428;206284,234375;1,2405202388763428;-5215,4033203125;-2386,947265625;849997,8125;1,2481458187103271;177677,75;1,2473243474960327;1769,5001220703125;-751,9465942382812;554476,6875;1,2476154565811157;224392,125;1,2476154565811157
11.05.2024 16:18:32.000000;-24222,892578125;-1264,75048828125;1112189,375;1,2350825071334839;154856,90625;1,2350825071334839;-6303,43408203125;-2396,935791015625;918411;1,2473243474960327;70800,4453125;1,2440500259399414;469,7309875488281;-806,0706787109375;528903,75;1,2508646249771118;172858,734375;1,2508646249771118
11.05.2024 16:18:33.000000;-27579,9140625;-1445,624755859375;915149,6875;1,2130507230758667;109195,328125;1,2130507230758667;-6108,8447265625;-2499,8466796875;918824,75;1,2440500259399414;102826,9765625;1,243683934211731;-705,354248046875;-662,3268432617188;555029,5;1,2567930221557617;205914,734375;1,2567930221557617
11.05.2024 16:18:34.000000;-30175,388671875;-1596,49365234375;996377,75;1,2130507230758667;138844,46875;1,2130507230758667;-7356,38134765625;-2605,796875;892154,875;1,243683934211731;121073,8203125;1,2465310096740723;-1958,0721435546875;-782,6326293945312;665929,625;1,257929801940918;89659,296875;1,257929801940918
11.05.2024 16:18:35.000000;-31960,037109375;-1736,5565185546875;985729,6875;1,2136567831039429;90802,28125;1,2136567831039429;-7825,275390625;-2685,64306640625;893139,0625;1,2465310096740723;106359,6328125;1,2398816347122192;-2443,053955078125;-1061,8270263671875;653040,1875;1,2442185878753662;432564,03125;1,2442185878753662
11.05.2024 16:18:36.000000;-33312,08984375;-1781,91552734375;933818,8125;1,228050947189331;98720,6484375;1,228050947189331;-9476,056640625;-2746,1044921875;800601,125;1,2398816347122192;58888,30078125;1,2452386617660522;-2628,805419921875;-1454,8031005859375;542848,75;1,2439154386520386;252024,90625;1,2439154386520386
11.05.2024 16:18:37.000000;-34516,25;-1882,99462890625;834806,6875;1,228050947189331;138375,84375;1,228050947189331;-10654,7158203125;-2815,82421875;837093,0625;1,2452386617660522;100230,2109375;1,246269941329956;-2412,544921875;-1701,1900634765625;550082,5625;1,2247906923294067;201950,3125;1,2247906923294067
11.05.2024 16:18:38.000000;-36177,1171875;-2011,361328125;1135754,625;1,2504101991653442;146126,390625;1,251023530960083;-11580,5068359375;-2923,920166015625;912039,625;1,246269941329956;195375,171875;1,247028112411499;-2981,435546875;-1796,2366943359375;741813,875;1,247794508934021;190003,078125;1,247794508934021
11.05.2024 16:18:39.000000;-34588,8828125;-2166,403564453125;1189481,875;1,251023530960083;106648,484375;1,251277208328247;-10525,623046875;-3076,42529296875;924478,0625;1,247028112411499;160610,40625;1,247426986694336;-1799,50341796875;-2006,1131591796875;713687,875;1,2498784065246582;299595,53125;1,2498784065246582
