TimeUTC;СурГРЭС-2 ПЭ-Б-7, Fa, Гц[RES3-45220/FA/none/none];СурГРЭС-2 ПЭ-Б-7, Fb, Гц[RES3-45220/FB/none/none];СурГРЭС-2 ПЭ-Б-7, Fc, Гц[RES3-45220/FC/none/none];СурГРЭС-2 ПЭ-Б-7, δUa, радианы[RES3-45220/AngUA/none/deg];СурГРЭС-2 ПЭ-Б-7, δUb, радианы[RES3-45220/AngUB/none/deg];СурГРЭС-2 ПЭ-Б-7, δUc, радианы[RES3-45220/AngUC/none/deg];СурГРЭС-2 ПЭ-Б-7, δU1, радианы[RES3-45220/AngU+/none/deg];СурГРЭС-2 ПЭ-Б-7, Ua, В[RES3-45220/UA/none/none];СурГРЭС-2 ПЭ-Б-7, Ub, В[RES3-45220/UB/none/none];СурГРЭС-2 ПЭ-Б-7, Uc, В[RES3-45220/UC/none/none];СурГРЭС-2 ПЭ-Б-7, U1, В[RES3-45220/U+/none/none];СурГРЭС-2 ПЭ-Б-7, P, Вт[RES3-45220/P/none/none];СурГРЭС-2 ПЭ-Б-7, Q, вар[RES3-45220/Q/none/none];СурГРЭС-2 ПЭ-Б-7, δIa, радианы[RES3-45220/AngIA/none/deg];СурГРЭС-2 ПЭ-Б-7, δIb, радианы[RES3-45220/AngIB/none/deg];СурГРЭС-2 ПЭ-Б-7, δIc, радианы[RES3-45220/AngIC/none/deg];СурГРЭС-2 ПЭ-Б-7, δI1, радианы[RES3-45220/AngI1/none/deg];СурГРЭС-2 ПЭ-Б-7, Ia, А[RES3-45220/IA/none/none];СурГРЭС-2 ПЭ-Б-7, Ib, А[RES3-45220/IB/none/none];СурГРЭС-2 ПЭ-Б-7, Ic, А[RES3-45220/IC/none/none];СурГРЭС-2 ПЭ-Б-7, I1, А[RES3-45220/I1/none/none];СурГРЭС-2 ПЭ-Б-7, df/dt[RES3-45220/dFreq/none/none];СурГРЭС-2 ПЭ-Б-7, Uf, В[RES3-45220/Uf/none/none];СурГРЭС-2 ПЭ-Б-7, If, А[RES3-45220/If/none/none];СурГРЭС-2 ПЭ-Б-7, Fu1, Гц[RES3-45220/Fu1/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_SIG[05021705/SMSR_SIG/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_mF_AVA[05021705/SMSR_mF_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_mF1_AVA[05021705/SMSR_mF1_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_SUg_AVA[05021705/SMSR_SUg_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_nUf_AVA[05021705/SMSR_nUf_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_Imax_AVA[05021705/SMSR_Imax_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_Ugm_AVA[05021705/SMSR_Ugm_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_Uuf_AVA[05021705/SMSR_Uuf_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_Iuf_AVA[05021705/SMSR_Iuf_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_I200_AVA[05021705/SMSR_I200_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_Dmax_AVA[05021705/SMSR_Dmax_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_tmaxUg`_AVA[05021705/SMSR_tmaxUg`_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_tminUg`_AVA[05021705/SMSR_tminUg`_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_tmaxUf`_AVA[05021705/SMSR_tmaxUf`_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_tminUf`_AVA[05021705/SMSR_tminUf`_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_tmaxIf`_AVA[05021705/SMSR_tmaxIf`_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_tminIf`_AVA[05021705/SMSR_tminIf`_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_result_OSC[05021705/SMSR_result_OSC/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_mU_OSC[05021705/SMSR_mU_OSC/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_mQ_OSC[05021705/SMSR_mQ_OSC/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_Qcp_OSC[05021705/SMSR_Qcp_OSC/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_dQ_OSC[05021705/SMSR_dQ_OSC/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_kUQ0_OSC[05021705/SMSR_kUQ0_OSC/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_lag_OSC[05021705/SMSR_lag_OSC/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_kUQmax_OSC[05021705/SMSR_kUQmax_OSC/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_sdvg_OSC[05021705/SMSR_sdvg_OSC/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_Ifcp_OSC[05021705/SMSR_Ifcp_OSC/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_ff_OSC[05021705/SMSR_ff_OSC/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_kolA_OSC[05021705/SMSR_kolA_OSC/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_dekQ_OSC[05021705/SMSR_dekQ_OSC/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_result_AVA[05021705/SMSR_result_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_tbeg_AVA[05021705/SMSR_tbeg_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_mU_AVA[05021705/SMSR_mU_AVA/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_SIG_1[05021705/SMSR_SIG_1/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_SIG_2[05021705/SMSR_SIG_2/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_SIG_3[05021705/SMSR_SIG_3/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_SIG_4[05021705/SMSR_SIG_4/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_SIG_5[05021705/SMSR_SIG_5/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, SMSR_SIG_6[05021705/SMSR_SIG_6/none/none];СурГРЭС-2 СМСР ПЭ-Б-7, Угроза СКАМ[05021705/SOAP_SIG/none/none]
18.04.2024 11:00:00.580000;;;;;;;16,75616158133378;;;;2,1645305156707764;7647,49951171875;-4444,1171875;;;;;;;;;0;;;50,00605773925781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.600000;;;;;;;15,365688745575511;;;;2,2433698177337646;4913,83251953125;-6979,3125;;;;;;;;;0;;;49,986656188964844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.620000;;;;;;;12,995467108287578;;;;2,1972124576568604;-2708,751220703125;-7665,2060546875;;;;;;;;;0;;;50,011592864990234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.640000;;;;;;;17,20277911342445;;;;2,1951305866241455;6290,39306640625;-1584,0745849609375;;;;;;;;;0;;;50,00975799560547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.660000;;;;;;;17,213155878320993;;;;2,3069801330566406;4499,44091796875;-5108,78955078125;;;;;;;;;0;;;50,020668029785156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.680000;;;;;;;9,138414033978124;;;;2,117319107055664;-1279,618408203125;-4637,45849609375;;;;;;;;;0;;;49,98994064331055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.700000;;;;;;;14,765074353363147;;;;2,074352741241455;1074,807373046875;-710,9667358398438;;;;;;;;;0;;;49,9830207824707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.720000;;;;;;;15,04236295819274;;;;2,252678632736206;2652,51171875;5629,5859375;;;;;;;;;0;;;50,01445007324219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.740000;;;;;;;14,192254562204504;;;;2,202911615371704;6334,37890625;4834,59619140625;;;;;;;;;0;;;49,98377990722656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.760000;;;;;;;14,751805003353104;;;;2,3400893211364746;5555,7138671875;-913,0448608398438;;;;;;;;;0;;;50,06182098388672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.780000;;;;;;;13,634426182500393;;;;2,3491761684417725;-73,4021224975586;-7541,3876953125;;;;;;;;;0;;;50,011714935302734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.800000;;;;;;;14,119789670205254;;;;2,3574488162994385;4675,3544921875;-270,0182800292969;;;;;;;;;0;;;49,96852111816406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.820000;;;;;;;13,178323225199867;;;;2,434781551361084;1965,017822265625;6424,61767578125;;;;;;;;;0;;;49,986976623535156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.840000;;;;;;;12,061291036447532;;;;2,360635757446289;-8948,9443359375;1446,6134033203125;;;;;;;;;0;;;50,04046630859375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.860000;;;;;;;11,70718244024916;;;;2,1766388416290283;-7116,22412109375;-3352,807373046875;;;;;;;;;0;;;49,95913314819336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.880000;;;;;;;10,519579883218608;;;;2,087507486343384;719,0855102539062;-4495,0595703125;;;;;;;;;0;;;50,012611389160156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.900000;;;;;;;12,33755340535433;;;;2,140267848968506;4594,13720703125;-5754,37158203125;;;;;;;;;0;;;50,02748489379883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.920000;;;;;;;18,227491904033954;;;;2,3032987117767334;4222,32861328125;2803,536865234375;;;;;;;;;0;;;49,99073028564453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.940000;;;;;;;14,638140410280338;;;;2,1903696060180664;3151,517822265625;6757,810546875;;;;;;;;;0;;;49,97976303100586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.960000;;;;;;;11,264492266931246;;;;2,114957809448242;-1663,1322021484375;2605,78076171875;;;;;;;;;0;;;50,017066955566406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:00.980000;;;;;;;14,447142707877394;;;;2,385958433151245;-6023,70068359375;4889,9677734375;;;;;;;;;0;;;50,02070617675781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:01.000000;;;;;;;16,166164718186202;;;;2,4322307109832764;-5719,72216796875;-393,8980407714844;;;;;;;;;0;;;50,02507781982422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;
18.04.2024 11:00:01.020000;;;;;;;13,730944439435488;;;;2,303708791732788;3429,220703125;-717,011474609375;;;;;;;;;0;;;49,98487091064453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:01.040000;;;;;;;12,752130520048471;;;;2,2757043838500977;2341,966064453125;1266,0914306640625;;;;;;;;;0;;;50,021568298339844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:01.060000;;;;;;;13,784136245144255;;;;2,3132452964782715;762,5874633789062;2341,2548828125;;;;;;;;;0;;;50,00336456298828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:01.080000;;;;;;;16,728733249174304;;;;2,1818461418151855;-1806,8966064453125;1443,9840087890625;;;;;;;;;0;;;50,002593994140625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:01.100000;;;;;;;23,647335802898283;;;;2,1554651260375977;-694,2169799804688;26,42939567565918;;;;;;;;;0;;;50,0454216003418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:01.120000;;;;;;;19,490277768353423;;;;2,045555830001831;-5205,24462890625;-7713,173828125;;;;;;;;;0;;;49,957420349121094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2024 11:00:01.140000;;;;;;;15,489974282807648;;;;2,0304551124572754;-3948,1220703125;-5072,29052734375;;;;;;;;;0;;;50,05105972290039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
