TimeUTC;ГГ №1(СвГЭС-3), Fa, Гц[07060509/FA/none/none];ГГ №1(СвГЭС-3), U1, В[07060509/U+/none/none];ГГ №1(СвГЭС-3), P, Вт[07060509/P/none/none];ГГ №1(СвГЭС-3), Q, вар[07060509/Q/none/none];ГГ №1(СвГЭС-3), Iff, А[07060509/Iff/none/none];ГГ №1(СвГЭС-3), Uff, В[07060509/Uff/none/none];ГГ №1(СвГЭС-3), def_P_amp, Вт[07060509/def_P_amp/none/none];ГГ №1(СвГЭС-3), def_P_angl, °[07060509/def_P_angl/none/deg];ГГ №1(СвГЭС-3), def_P_freq, Гц[07060509/def_P_freq/none/none];ГГ №2(СвГЭС-3), Fa, Гц[07060609/FA/none/none];ГГ №2(СвГЭС-3), U1, В[07060609/U+/none/none];ГГ №2(СвГЭС-3), P, Вт[07060609/P/none/none];ГГ №2(СвГЭС-3), Q, вар[07060609/Q/none/none];ГГ №2(СвГЭС-3), Iff, А[07060609/Iff/none/none];ГГ №2(СвГЭС-3), Uff, В[07060609/Uff/none/none];ГГ №2(СвГЭС-3), def_P_amp, Вт[07060609/def_P_amp/none/none];ГГ №2(СвГЭС-3), def_P_angl, °[07060609/def_P_angl/none/deg];ГГ №2(СвГЭС-3), def_P_freq, Гц[07060609/def_P_freq/none/none];ГГ №3(СвГЭС-3), Fa, Гц[07060709/FA/none/none];ГГ №3(СвГЭС-3), U1, В[07060709/U+/none/none];ГГ №3(СвГЭС-3), P, Вт[07060709/P/none/none];ГГ №3(СвГЭС-3), Q, вар[07060709/Q/none/none];ГГ №3(СвГЭС-3), Iff, А[07060709/Iff/none/none];ГГ №3(СвГЭС-3), Uff, В[07060709/Uff/none/none];ГГ №3(СвГЭС-3), def_P_amp, Вт[07060709/def_P_amp/none/none];ГГ №3(СвГЭС-3), def_P_angl, °[07060709/def_P_angl/none/deg];ГГ №3(СвГЭС-3), def_P_freq, Гц[07060709/def_P_freq/none/none]
21.10.2023 02:30:00.000000;49,94479751586914;7759,234375;36550336;-16099690;694,0460205078125;105,8770751953125;;;;49,945167541503906;7888,79736328125;33417500;-461975,6875;820,5411376953125;121,557861328125;;;;49,94451904296875;7758,99853515625;35296284;-16870508;685,0477905273438;94,8612060546875;;;
21.10.2023 02:30:00.020000;49,94340133666992;7758,77099609375;36533876;-16087406;693,8250732421875;97,0482177734375;;;;49,94367599487305;7888,1328125;33400060;-454959,9375;818,9267578125;120,5841064453125;;;;49,9434814453125;7758,3935546875;35280492;-16864828;680,6171264648438;96,0987548828125;;;
21.10.2023 02:30:00.040000;49,94342041015625;7759,00634765625;36519912;-16085237;691,6522216796875;101,4793701171875;;;;49,9429931640625;7888,52099609375;33414484;-465150,6875;817,4674682617188;125,55224609375;;;;49,94340515136719;7758,58251953125;35278696;-16876916;684,2100830078125;102,407470703125;;;
21.10.2023 02:30:00.060000;49,94415283203125;7759,30712890625;36480964;-16070926;691,0247802734375;109,0784912109375;;;;49,94377136230469;7889,05126953125;33423924;-461504,5625;821,4586791992188;126,8419189453125;;;;49,944053649902344;7758,83251953125;35259680;-16881634;680,9039916992188;106,040771484375;;;
21.10.2023 02:30:00.080000;49,94419860839844;7759,0673828125;36415316;-16060359;691,2164306640625;109,0064697265625;;;;49,944705963134766;7888,9697265625;33413698;-436316,625;820,5965576171875;128,89697265625;;;;49,94435119628906;7758,72265625;35220600;-16865238;681,1760864257812;100,980224609375;;;
21.10.2023 02:30:00.100000;49,94388198852539;7758,54931640625;36343576;-16063362;691,36474609375;95,6513671875;;;;49,94413375854492;7888,53125;33389378;-408790,9375;820,373779296875;127,8060302734375;;;;49,94399642944336;7758,39501953125;35177920;-16838392;685,4846801757812;103,3388671875;;;
21.10.2023 02:30:00.120000;49,943721771240234;7758,54052734375;36295128;-16062292;690,9820556640625;92,2991943359375;;;;49,9438362121582;7888,478515625;33365112;-404346,3125;822,4570922851562;124,1622314453125;;;;49,944252014160156;7758,380859375;35145332;-16826728;684,8153076171875;101,0201416015625;;;
21.10.2023 02:30:00.140000;49,9449348449707;7759,1787109375;36271068;-16029601;687,91748046875;107,614501953125;;;;49,94546127319336;7888,7451171875;33343014;-412512,71875;820,3544311523438;125,631591796875;;;;49,945350646972656;7758,7646484375;35113132;-16824858;686,4439697265625;104,0313720703125;;;
21.10.2023 02:30:00.160000;49,94633483886719;7759,87109375;36243884;-15962863;695,2423095703125;117,5303955078125;;;;49,946502685546875;7888,79833984375;33317274;-408201,46875;818,1337890625;127,047607421875;;;;49,94581604003906;7759,01123046875;35063476;-16810996;680,9696044921875;106,5859375;;;
21.10.2023 02:30:00.180000;49,94511795043945;7760,4560546875;36211044;-15900010;691,3299560546875;117,100830078125;;;;49,94552993774414;7888,828125;33308148;-401456,0625;821,4469604492188;127,5205078125;;;;49,94491195678711;7759,142578125;35013316;-16796024;684,9974365234375;104,0108642578125;;;
21.10.2023 02:30:00.200000;49,9442024230957;7761,08837890625;36186956;-15870988;692,5079345703125;113,044921875;;;;49,94438552856445;7889,27685546875;33331226;-404529,3125;819,7420654296875;127,5682373046875;;;;49,94417953491211;7759,56591796875;34986632;-16793596;683,7802734375;105,4276123046875;;;
21.10.2023 02:30:00.220000;49,94500732421875;7761,48095703125;36160928;-15880278;694,1925048828125;112,75634765625;;;;49,94499969482422;7889,86474609375;33358202;-406659,8125;820,1006469726562;130,84228515625;;;;49,94491195678711;7760,1201171875;34972340;-16789296;686,0527954101562;106,8226318359375;;;
21.10.2023 02:30:00.240000;49,94542694091797;7761,18701171875;36115936;-15917666;694,796142578125;99,326904296875;;;;49,945919036865234;7890,04833984375;33354328;-397314,75;822,6722412109375;129,3538818359375;;;;49,94585418701172;7760,42431640625;34949968;-16764225;681,3338012695312;107,34716796875;;;
21.10.2023 02:30:00.260000;49,9461669921875;7760,29150390625;36067596;-15949116;692,8369140625;90,53271484375;;;;49,94579315185547;7889,6806640625;33326856;-373254,9375;821,0858764648438;125,334716796875;;;;49,94607925415039;7760,27490234375;34923696;-16712880;685,5304565429688;106,6868896484375;;;
21.10.2023 02:30:00.280000;49,946189880371094;7759,64453125;36054596;-15939044;693,6614990234375;90,0052490234375;;;;49,94590759277344;7889,10693359375;33316616;-344245,625;820,5187377929688;125,4239501953125;;;;49,94598388671875;7759,91455078125;34918632;-16653886;683,1302490234375;109,6981201171875;;;
21.10.2023 02:30:00.300000;49,945220947265625;7760,0263671875;36082692;-15889042;691,866455078125;107,2470703125;;;;49,94641876220703;7888,919921875;33338936;-330952,09375;823,108154296875;125,855224609375;;;;49,94580841064453;7760,0078125;34938000;-16613768;687,9657592773438;108,9423828125;;;
21.10.2023 02:30:00.320000;49,9456787109375;7761,0869140625;36118728;-15845364;692,9925537109375;119,441650390625;;;;49,946083068847656;7889,51708984375;33374302;-348929,25;823,3135986328125;130,54541015625;;;;49,94581604003906;7760,9140625;34962780;-16600536;684,1251220703125;109,830078125;;;
21.10.2023 02:30:00.340000;49,9464225769043;7762,06689453125;36140840;-15840070;694,3878173828125;116,51513671875;;;;49,945655822753906;7890,5205078125;33407316;-379166,59375;821,1478881835938;127,36669921875;;;;49,945919036865234;7762,16015625;34984800;-16597972;684,4043579101562;113,935302734375;;;
21.10.2023 02:30:00.360000;49,947120666503906;7762,3974609375;36141784;-15846266;693,3331298828125;111,4132080078125;;;;49,946807861328125;7890,876953125;33423056;-375152,4375;821,5298461914062;127,380859375;;;;49,94651794433594;7762,736328125;34994328;-16573722;686,2109985351562;112,4117431640625;;;
21.10.2023 02:30:00.380000;49,94713592529297;7761,619140625;36133176;-15829335;692,6849365234375;98,8375244140625;;;;49,947235107421875;7890,18701171875;33422100;-327890,125;821,3823852539062;129,6158447265625;;;;49,94692611694336;7762,22265625;34994704;-16516986;684,1368408203125;107,5687255859375;;;
21.10.2023 02:30:00.400000;49,945762634277344;7760,482421875;36151440;-15792875;690,316162109375;94,2989501953125;;;;49,945716857910156;7889,232421875;33435326;-276452,53125;821,0120849609375;124,7186279296875;;;;49,946285247802734;7761,3837890625;35013532;-16455102;688,5562744140625;105,0615234375;;;
21.10.2023 02:30:00.420000;49,94535827636719;7760,263671875;36219032;-15768300;692,5787353515625;108,3306884765625;;;;49,94486618041992;7889,04443359375;33491060;-254823,5;823,8639526367188;124,9876708984375;;;;49,94534683227539;7761,22998046875;35071748;-16417312;684,5752563476562;105,8232421875;;;
21.10.2023 02:30:00.440000;49,94530487060547;7760,78662109375;36311432;-15781980;692,3162841796875;111,4871826171875;;;;49,945255279541016;7889,728515625;33581872;-262658,1875;821,3045654296875;128,9727783203125;;;;49,94486618041992;7761,97998046875;35160476;-16405959;686,4241333007812;112,4627685546875;;;
21.10.2023 02:30:00.460000;49,94498062133789;7761,41015625;36398332;-15824123;693,50341796875;104,94677734375;;;;49,94517517089844;7890,57958984375;33681136;-284581,25;821,4942626953125;131,1787109375;;;;49,944889068603516;7763,046875;35260144;-16406360;689,1737670898438;111,59765625;;;
21.10.2023 02:30:00.480000;49,94451141357422;7761,845703125;36474688;-15855879;695,0830078125;107,0751953125;;;;49,94470977783203;7890,984375;33764032;-300333,5;822,6275024414062;128,830322265625;;;;49,9449577331543;7763,7041015625;35355516;-16397342;690,744384765625;110,2015380859375;;;
21.10.2023 02:30:00.500000;49,94496154785156;7761,52099609375;36520908;-15847674;691,148681640625;101,9324951171875;;;;49,945411682128906;7890,5654296875;33792252;-291252,0625;822,8680419921875;124,2247314453125;;;;49,9456672668457;7763,509765625;35413312;-16361434;691,000244140625;105,423095703125;;;
21.10.2023 02:30:00.520000;49,9467887878418;7760,63916015625;36540060;-15802596;695,1934814453125;100,205322265625;;;;49,94580078125;7889,5576171875;33765008;-274509,125;822,6305541992188;121,6666259765625;;;;49,946128845214844;7762,67041015625;35427320;-16311996;692,306396484375;101,00390625;;;
21.10.2023 02:30:00.540000;49,946537017822266;7760,34765625;36587568;-15751936;694,7088623046875;101,50244140625;;;;49,94511413574219;7888,85205078125;33746872;-290026,6875;821,4159545898438;118,2755126953125;;;;49,945552825927734;7762,07373046875;35447228;-16289042;686,5904541015625;100,3011474609375;;;
21.10.2023 02:30:00.560000;49,945106506347656;7760,791015625;36674388;-15731238;694,8040771484375;116,865234375;;;;49,94511795043945;7888,8515625;33772844;-336267,5625;823,4240112304688;119,26904296875;;;;49,945438385009766;7762,2060546875;35496192;-16301284;689,322265625;103,2188720703125;;;
21.10.2023 02:30:00.580000;49,94573974609375;7761,10205078125;36733192;-15746737;697,6202392578125;112,043701171875;;;;49,94579315185547;7889,0087890625;33800720;-374469,3125;822,4509887695312;123,5390625;;;;49,94573974609375;7762,6005859375;35534628;-16312228;687,0380249023438;101,814208984375;;;
21.10.2023 02:30:00.600000;49,94590759277344;7760,73828125;36728956;-15773938;697,054443359375;98,554443359375;;;;49,94550323486328;7888,73828125;33796188;-394267,5;822,851806640625;124,59033203125;;;;49,945579528808594;7762,65234375;35539608;-16305023;691,135009765625;104,081298828125;;;
21.10.2023 02:30:00.620000;49,94438552856445;7760,18603515625;36704352;-15781319;696,2127685546875;93,7947998046875;;;;49,94512939453125;7888,2490234375;33775200;-412179,375;820,9190063476562;120,6859130859375;;;;49,9453010559082;7762,42041015625;35535928;-16295850;690,8583374023438;100,1666259765625;;;
21.10.2023 02:30:00.640000;49,94471740722656;7760,21923828125;36696384;-15749340;697,3785400390625;105,89111328125;;;;49,9456901550293;7887,876953125;33744828;-427977;822,6783447265625;119,8966064453125;;;;49,945335388183594;7762,2470703125;35536696;-16289258;686,7882690429688;99,7083740234375;;;
21.10.2023 02:30:00.660000;49,94579315185547;7760,5107421875;36713184;-15700491;697,0245361328125;117,792236328125;;;;49,945228576660156;7887,4833984375;33714856;-431596,875;819,6677856445312;123,321044921875;;;;49,94500732421875;7762,0576171875;35545168;-16281484;687,6941528320312;104,7286376953125;;;
21.10.2023 02:30:00.680000;49,94512939453125;7760,4775390625;36749920;-15675053;700,2587890625;107,963134765625;;;;49,94392776489258;7887,01416015625;33711608;-421373;820,1281127929688;123,3099365234375;;;;49,94447326660156;7761,6884765625;35567208;-16270580;688,7805786132812;99,96875;;;
21.10.2023 02:30:00.700000;49,9442253112793;7760,26953125;36781992;-15671503;697,059326171875;96,18359375;;;;49,944053649902344;7886,677734375;33733532;-414763,75;822,0684814453125;126,15478515625;;;;49,944454193115234;7761,3046875;35587756;-16263837;691,0297241210938;101,3170166015625;;;
21.10.2023 02:30:00.720000;49,94330596923828;7760,22998046875;36802660;-15653846;694,6124267578125;100,9658203125;;;;49,94449996948242;7886,666015625;33770316;-427318,125;821,6229248046875;123,72119140625;;;;49,94404602050781;7761,17529296875;35599168;-16273436;686,5772094726562;101,86962890625;;;
21.10.2023 02:30:00.740000;49,94297790527344;7760,50048828125;36823160;-15614576;698,311767578125;114,51123046875;;;;49,943424224853516;7886,859375;33816988;-446295,25;822,7520751953125;123,6756591796875;;;;49,94298553466797;7761,31884765625;35611728;-16288104;690,403076171875;101,2462158203125;;;
21.10.2023 02:30:00.760000;49,94293212890625;7760,7822265625;36841120;-15596792;699,87548828125;120,4393310546875;;;;49,94232940673828;7886,9599609375;33862624;-461278,375;821,6336059570312;126,5872802734375;;;;49,94233703613281;7761,525390625;35634184;-16289298;688,827392578125;104,4151611328125;;;
21.10.2023 02:30:00.780000;49,94234848022461;7760,38232421875;36835384;-15609289;695,59814453125;99,1768798828125;;;;49,94263458251953;7886,56591796875;33882080;-462428,5;821,387939453125;125,56201171875;;;;49,94275665283203;7761,353515625;35653632;-16263457;686,7979736328125;106,7333984375;;;
21.10.2023 02:30:00.800000;49,94221115112305;7759,22607421875;36806344;-15602142;695,9954833984375;85,9478759765625;;;;49,942665100097656;7885,42529296875;33867796;-444997,25;819,0767822265625;121,4154052734375;;;;49,94312286376953;7760,46533203125;35654104;-16214711;685,7720336914062;103,7647705078125;;;
21.10.2023 02:30:00.820000;49,9416389465332;7758,2861328125;36814632;-15563725;697,4176025390625;98,727783203125;;;;49,941410064697266;7884,19140625;33883324;-438541,375;819,531494140625;119,7218017578125;;;;49,94171905517578;7759,36279296875;35673264;-16183018;688,095458984375;101,39111328125;;;
21.10.2023 02:30:00.840000;49,94041442871094;7758,1337890625;36893848;-15526220;695,345458984375;112,1341552734375;;;;49,94031524658203;7883,61865234375;33983488;-459811,375;817,5142822265625;119,7318115234375;;;;49,9398307800293;7758,8251953125;35747080;-16189539;692,7432861328125;101,629638671875;;;
21.10.2023 02:30:00.860000;49,93973922729492;7758,27978515625;36976488;-15490407;697,392578125;114,62109375;;;;49,94029998779297;7883,38427734375;34112528;-478232;817,774169921875;126,0267333984375;;;;49,9394416809082;7758,6962890625;35825432;-16197172;686,6286010742188;102,189697265625;;;
21.10.2023 02:30:00.880000;49,94035339355469;7757,9169921875;36989840;-15435284;697,2796630859375;110,6907958984375;;;;49,940711975097656;7882,6279296875;34182572;-463337,75;822,1783447265625;126,64599609375;;;;49,940162658691406;7758,06787109375;35843200;-16169247;688,9143676757812;105,570556640625;;;
21.10.2023 02:30:00.900000;49,940345764160156;7756,58154296875;36956172;-15358416;700,4852294921875;105,3646240234375;;;;49,94072341918945;7880,84423828125;34189968;-417782,5;821,473388671875;125,1719970703125;;;;49,940460205078125;7756,4658203125;35818456;-16108342;689,7179565429688;103,2828369140625;;;
21.10.2023 02:30:00.920000;49,939231872558594;7754,7470703125;36942832;-15272327;697,548828125;102,2235107421875;;;;49,93956756591797;7878,49658203125;34184020;-363863,25;821,8279418945312;119,6236572265625;;;;49,9393310546875;7754,359375;35809560;-16037559;687,6895751953125;99,6796875;;;
21.10.2023 02:30:00.940000;49,938297271728516;7753,64404296875;36992016;-15202305;699,5404052734375;99,93701171875;;;;49,93742752075195;7876,96142578125;34207752;-338771,75;821,6224365234375;119,1331787109375;;;;49,937564849853516;7752,9443359375;35847772;-15999986;691,2291259765625;101,1776123046875;;;
21.10.2023 02:30:00.960000;49,93695068359375;7754,35302734375;37093780;-15179730;699,6087646484375;113,44189453125;;;;49,93619155883789;7877,22802734375;34272116;-371366,25;821,8121337890625;125,37255859375;;;;49,93680953979492;7753,23193359375;35921564;-16030164;688,1585083007812;103,132080078125;;;
21.10.2023 02:30:00.980000;49,936946868896484;7756,1376953125;37173320;-15215632;697,00927734375;120,29931640625;;;;49,937232971191406;7878,81103515625;34334608;-441107;820,5955200195312;128,4822998046875;;;;49,93751907348633;7754,724609375;35974276;-16103154;690,22607421875;107,7047119140625;;;
21.10.2023 02:30:01.000000;49,93868637084961;7757,10400390625;37157696;-15291451;708,1756591796875;105,1846923828125;;;;49,938812255859375;7880,1845703125;34340356;-503586,75;822,1473388671875;128,8946533203125;;;;49,93838882446289;7755,95703125;35953708;-16164306;688,4047241210938;105,727783203125;;;
21.10.2023 02:30:01.020000;49,939144134521484;7756,67138671875;37054000;-15368196;701,4569091796875;90,3389892578125;;;;49,93891143798828;7880,1806640625;34278824;-538322,5;821,937255859375;123,859130859375;;;;49,93852996826172;7756,06298828125;35866684;-16184674;689,4473876953125;101,7711181640625;;;
21.10.2023 02:30:01.040000;49,937313079833984;7755,28662109375;36932596;-15415127;697,850341796875;83,2498779296875;;;;49,937381744384766;7879,00390625;34188096;-553972,5;820,1530151367188;117,009033203125;;;;49,937862396240234;7755,251953125;35772072;-16167618;687,7689208984375;98,3096923828125;;;
21.10.2023 02:30:01.060000;49,93549346923828;7754,2685546875;36860012;-15433210;696,165771484375;88,0943603515625;;;;49,9358024597168;7877,970703125;34113724;-575613,25;818,30517578125;114,143798828125;;;;49,93641662597656;7754,59619140625;35724532;-16147597;692,0418701171875;101,569580078125;;;
21.10.2023 02:30:01.080000;49,935760498046875;7754,69580078125;36854444;-15433824;695,6060791015625;103,3106689453125;;;;49,935516357421875;7877,927734375;34073128;-614864;818,8621215820312;117,4176025390625;;;;49,93543243408203;7754,76611328125;35727856;-16157000;690,3603515625;105,5003662109375;;;
21.10.2023 02:30:01.100000;49,93552780151367;7755,43603515625;36889168;-15437015;700,21484375;116,155029296875;;;;49,93540954589844;7878,4228515625;34068208;-656937,5;817,7146606445312;124,1533203125;;;;49,935394287109375;7755,30419921875;35758648;-16186715;691,4564819335938;105,077392578125;;;
21.10.2023 02:30:01.120000;49,93422317504883;7755,41259765625;36913556;-15468004;697,95654296875;107,5498046875;;;;49,934837341308594;7878,736328125;34081472;-688763,75;821,0929565429688;125,837890625;;;;49,9350471496582;7755,56640625;35784556;-16212038;686,4983520507812;105,2052001953125;;;
21.10.2023 02:30:01.140000;49,933563232421875;7754,8203125;36903656;-15521659;694,5526123046875;92,4949951171875;;;;49,934349060058594;7878,5234375;34089256;-712771,5;818,4552612304688;121,90478515625;;;;49,93406677246094;7755,38720703125;35786148;-16222136;689,828369140625;100,380859375;;;
21.10.2023 02:30:01.160000;49,93291473388672;7754,01904296875;36890616;-15561550;695,51025390625;91,3153076171875;;;;49,933353424072266;7877,8251953125;34095352;-725111,25;818,9954223632812;119,0987548828125;;;;49,932987213134766;7754,9296875;35783132;-16211742;691,2062377929688;101,722900390625;;;
21.10.2023 02:30:01.180000;49,93252944946289;7753,4248046875;36899112;-15547906;696,2384033203125;92,2666015625;;;;49,93179702758789;7877,0400390625;34094664;-714286,5;817,0758666992188;121,09765625;;;;49,93206787109375;7754,375;35787040;-16176960;691,781982421875;102,04150390625;;;
21.10.2023 02:30:01.200000;49,932838439941406;7752,837890625;36922552;-15473225;696,8438720703125;108,5626220703125;;;;49,93172836303711;7876,1865234375;34070064;-681266,25;819,47607421875;123,3646240234375;;;;49,93226623535156;7753,5791015625;35786636;-16123378;691,1446533203125;105,4329833984375;;;
21.10.2023 02:30:01.220000;49,9324836730957;7752,18994140625;36979176;-15387134;706,1212158203125;115,570068359375;;;;49,93196105957031;7875,15185546875;34058412;-653094,5;818,5086669921875;125,127685546875;;;;49,93232345581055;7752,63330078125;35806756;-16078800;693,9029541015625;102,944091796875;;;
21.10.2023 02:30:01.240000;49,930904388427734;7752,076171875;37082064;-15351966;700,1873779296875;113,8416748046875;;;;49,93036651611328;7874,6171875;34106396;-659663,875;819,0523681640625;123,2310791015625;;;;49,930538177490234;7752,298828125;35877392;-16068830;692,7051391601562;100,8712158203125;;;
21.10.2023 02:30:01.260000;49,929954528808594;7752,32958984375;37171208;-15361430;700,316162109375;108,954345703125;;;;49,929718017578125;7874,7294921875;34173296;-685160,375;817,4166259765625;125,9112548828125;;;;49,92963409423828;7752,61328125;35954200;-16070095;688,9179077148438;104,7725830078125;;;
21.10.2023 02:30:01.280000;49,93054962158203;7752,068359375;37181804;-15362074;696,365966796875;102,7041015625;;;;49,93080139160156;7874,43115234375;34186848;-688510,125;819,4358520507812;123,8590087890625;;;;49,9305419921875;7752,5771484375;35971612;-16042385;690,5785522460938;107,0157470703125;;;
21.10.2023 02:30:01.300000;49,93048095703125;7751,1044921875;37133420;-15345382;699,1180419921875;101,0611572265625;;;;49,93021774291992;7873,439453125;34147976;-667793,375;817,7263793945312;122,8856201171875;;;;49,9305419921875;7751,83349609375;35937808;-15996911;690,3323974609375;104,67919921875;;;
21.10.2023 02:30:01.320000;49,92873001098633;7750,16162109375;37091736;-15344891;697,2332763671875;97,0084228515625;;;;49,92905044555664;7872,60400390625;34108356;-654958,625;817,846923828125;121,5693359375;;;;49,929412841796875;7751,05712890625;35910272;-15974800;690,4778442382812;101,0218505859375;;;
21.10.2023 02:30:01.340000;49,928192138671875;7749,82177734375;37083156;-15376802;697,3223876953125;98,96435546875;;;;49,92850112915039;7872,48193359375;34091512;-668720;819,3341674804688;124,9979248046875;;;;49,92823791503906;7750,93798828125;35913452;-15984012;692,6776733398438;99,0811767578125;;;
21.10.2023 02:30:01.360000;49,928558349609375;7750,111328125;37082208;-15436686;698,406982421875;98,0203857421875;;;;49,92823028564453;7873,00146484375;34081764;-707189,75;817,248779296875;123,935546875;;;;49,92827224731445;7751,56982421875;35923192;-16009080;692,1257934570312;102,53466796875;;;
21.10.2023 02:30:01.380000;49,92823791503906;7750,53857421875;37067320;-15507678;696,64306640625;96,9281005859375;;;;49,928977966308594;7873,689453125;34076752;-754973;819,02490234375;123,3787841796875;;;;49,92884826660156;7752,39599609375;35919900;-16041736;688,9647216796875;106,3504638671875;;;
21.10.2023 02:30:01.400000;49,92864990234375;7750,8046875;37029288;-15561432;697,7734375;96,9788818359375;;;;49,928985595703125;7874,14306640625;34075756;-791660,75;816,7371215820312;123,3685302734375;;;;49,92838668823242;7752,83740234375;35892420;-16074040;688,0476684570312;103,1705322265625;;;
21.10.2023 02:30:01.420000;49,928157806396484;7750,79638671875;36952304;-15584094;697,5970458984375;99,105224609375;;;;49,928367614746094;7874,1171875;34048232;-812897,125;818,3057250976562;122,4261474609375;;;;49,928043365478516;7752,73046875;35822524;-16094473;689,8949584960938;100,3590087890625;;;
21.10.2023 02:30:01.440000;49,926666259765625;7750,29150390625;36859768;-15583598;694,0960693359375;99,6090087890625;;;;49,9273567199707;7873,50048828125;33995192;-826403,5625;815,0535278320312;119,7843017578125;;;;49,927345275878906;7752,21240234375;35734804;-16095291;688,009521484375;96,98876953125;;;
21.10.2023 02:30:01.460000;49,926841735839844;7749,54296875;36794304;-15565558;698,031005859375;99,427001953125;;;;49,92609786987305;7872,56640625;33943744;-826449;815,4777221679688;118,9754638671875;;;;49,926170349121094;7751,48876953125;35670564;-16073454;691,0460205078125;100,548583984375;;;
21.10.2023 02:30:01.480000;49,92655944824219;7748,69873046875;36762384;-15536498;700,3033447265625;101,6123046875;;;;49,92622375488281;7871,5791015625;33904144;-809521,3125;818,359130859375;121,2647705078125;;;;49,925987243652344;7750,673828125;35635304;-16037346;688,4886474609375;101,9368896484375;;;
21.10.2023 02:30:01.500000;49,92560577392578;7747,81005859375;36755316;-15513242;693,751220703125;102,0054931640625;;;;49,926307678222656;7870,6611328125;33888608;-790395,75;813,9635620117188;123,234375;;;;49,92601013183594;7749,88720703125;35622288;-16005497;691,4238891601562;103,86474609375;;;
21.10.2023 02:30:01.520000;49,925453186035156;7747,24267578125;36766656;-15509488;700,02197265625;102,2144775390625;;;;49,92494201660156;7870,111328125;33912624;-785354,75;816,7005004882812;123,7244873046875;;;;49,925148010253906;7749,3642578125;35628148;-15989350;691,27587890625;102,926025390625;;;
21.10.2023 02:30:01.540000;49,924293518066406;7747,22021484375;36772856;-15530382;695,4400634765625;100,623779296875;;;;49,924461364746094;7870,2138671875;33961424;-802888,875;815,7315673828125;125,354736328125;;;;49,92436981201172;7749,43896484375;35634368;-15990836;687,289794921875;104,6505126953125;;;
21.10.2023 02:30:01.560000;49,92422103881836;7747,47265625;36739400;-15561810;697,7996826171875;102,376708984375;;;;49,92523956298828;7870,57666015625;33986056;-824523,375;819,5833740234375;124,39794921875;;;;49,924461364746094;7749,8720703125;35605256;-15997082;693,3851318359375;107,0982666015625;;;
21.10.2023 02:30:01.580000;49,92436218261719;7747,4306640625;36683412;-15584585;698,4912109375;101,36328125;;;;49,924678802490234;7870,578125;33978664;-827301,3125;819,006103515625;128,0093994140625;;;;49,92414855957031;7750,02783203125;35550032;-15991407;691,5856323242188;105,8870849609375;;;
21.10.2023 02:30:01.600000;49,92395782470703;7747,1484375;36646144;-15609067;694,7900390625;100,0406494140625;;;;49,924041748046875;7870,37939453125;33961840;-826101,625;817,431396484375;126,124755859375;;;;49,92400360107422;7750,02685546875;35505528;-15982620;691,989501953125;104,58984375;;;
21.10.2023 02:30:01.620000;49,924415588378906;7747,1650390625;36634632;-15653538;696,978759765625;98,865234375;;;;49,92393493652344;7870,50048828125;33939920;-841985,125;819,08642578125;124,0626220703125;;;;49,92406463623047;7750,3408203125;35478768;-15988372;687,7984008789062;105,776123046875;;;
21.10.2023 02:30:01.640000;49,923797607421875;7747,45849609375;36642732;-15707492;693,6126708984375;97,4228515625;;;;49,92393493652344;7871,00390625;33923972;-871139,625;816,4939575195312;124,652099609375;;;;49,92393493652344;7750,92138671875;35467984;-16007118;689,2561645507812;105,5733642578125;;;
21.10.2023 02:30:01.660000;49,92405700683594;7747,77392578125;36649184;-15748564;696,1505126953125;99,135498046875;;;;49,924156188964844;7871,50146484375;33913420;-903965,75;817,5966796875;126,1392822265625;;;;49,92399215698242;7751,46923828125;35458964;-16028863;693,576904296875;107,1153564453125;;;
21.10.2023 02:30:01.680000;49,92449188232422;7748,05419921875;36632392;-15769131;694,0374755859375;102,4742431640625;;;;49,923946380615234;7871,6708984375;33893728;-937971,0625;816,9649658203125;122,134765625;;;;49,92365264892578;7751,81103515625;35434728;-16043950;691,6065063476562;103,9945068359375;;;
21.10.2023 02:30:01.700000;49,92327117919922;7748,12939453125;36593732;-15769880;691,81640625;100,9945068359375;;;;49,923583984375;7871,5107421875;33857324;-966833,25;816,7620239257812;120,0465087890625;;;;49,92363739013672;7751,90673828125;35395668;-16039964;691,9513549804688;103,48095703125;;;
21.10.2023 02:30:01.720000;49,92325973510742;7747,83642578125;36551168;-15751484;693,597412109375;103,76025390625;;;;49,92292785644531;7871,0400390625;33808272;-976836,4375;815,6852416992188;117,816650390625;;;;49,92345428466797;7751,64599609375;35353112;-16014045;687,0202026367188;106,798828125;;;
21.10.2023 02:30:01.740000;49,92280197143555;7747,32763671875;36539848;-15723632;695,5926513671875;103,7239990234375;;;;49,922550201416016;7870,30712890625;33775728;-969254,875;816,6231689453125;121,77099609375;;;;49,92234802246094;7751,1240234375;35337128;-15980738;687,8604736328125;105,68896484375;;;
21.10.2023 02:30:01.760000;49,92162322998047;7746,9609375;36570188;-15699270;691,3568115234375;103,27587890625;;;;49,92222595214844;7869,77685546875;33774072;-959301,0625;814,5479736328125;121,7108154296875;;;;49,92207336425781;7750,77978515625;35358380;-15952930;694,3662719726562;105,5091552734375;;;
