TimeUTC;Калининград ТЭЦ-2 Г-12, Fa, Гц[01201703/FA/none/none];Калининград ТЭЦ-2 Г-12, U1, В[01201703/U+/none/none];Калининград ТЭЦ-2 Г-12, P, Вт[01201703/P/none/none];Калининград ТЭЦ-2 Г-12, Q, вар[01201703/Q/none/none]
15.01.2022 21:00:02.800000;50,0391998291016;8930,5498046875;147722576;-10493790
15.01.2022 21:00:02.820000;50,0373992919922;8929,5302734375;147550704;-10611460
15.01.2022 21:00:02.840000;50,0382995605469;8929,6201171875;147293424;-10682136
15.01.2022 21:00:02.860000;50,0411987304688;8930,669921875;147284256;-10649963
15.01.2022 21:00:02.880000;50,0418014526367;8931,2998046875;147563296;-10565621
15.01.2022 21:00:02.900000;50,0393981933594;8931,080078125;147758480;-10534884
15.01.2022 21:00:02.920000;50,0383987426758;8931,0302734375;147681488;-10558297
15.01.2022 21:00:02.940000;50,0401992797852;8931,400390625;147600496;-10558866
15.01.2022 21:00:02.960000;50,0413017272949;8931,330078125;147755216;-10518300
15.01.2022 21:00:02.980000;50,0400009155273;8930,759765625;147937584;-10484301
15.01.2022 21:00:03.000000;50,0391006469727;8930,7099609375;147885824;-10487495
15.01.2022 21:00:03.020000;50,0404014587402;8931,3603515625;147764592;-10493839
15.01.2022 21:00:03.040000;50,0415992736816;8931,6396484375;147832640;-10463693
15.01.2022 21:00:03.060000;50,0405006408691;8931,1298828125;148001728;-10420834
15.01.2022 21:00:03.080000;50,0392990112305;8930,990234375;148040528;-10398753
15.01.2022 21:00:03.100000;50,0401000976563;8931,73046875;147994240;-10390855
15.01.2022 21:00:03.120000;50,0411987304688;8932,2802734375;148104112;-10409600
15.01.2022 21:00:03.140000;50,0404014587402;8931,9599609375;148326496;-10456061
15.01.2022 21:00:03.160000;50,0387992858887;8931,5;148361664;-10468794
15.01.2022 21:00:03.180000;50,0391006469727;8931,740234375;148183104;-10438971
15.01.2022 21:00:03.200000;50,0407981872559;8932,1796875;148088160;-10427254
15.01.2022 21:00:03.220000;50,0407981872559;8931,91015625;148172304;-10444560
15.01.2022 21:00:03.240000;50,0390014648438;8931,2099609375;148172080;-10446326
15.01.2022 21:00:03.260000;50,0383987426758;8930,9501953125;147992192;-10412614
15.01.2022 21:00:03.280000;50,0397987365723;8931,0498046875;147906720;-10398536
15.01.2022 21:00:03.300000;50,0405006408691;8930,8798828125;148016080;-10451992
15.01.2022 21:00:03.320000;50,0393981933594;8930,419921875;148061232;-10514603
15.01.2022 21:00:03.340000;50,0387001037598;8930,5703125;147922544;-10513101
15.01.2022 21:00:03.360000;50,0400009155273;8931,6201171875;147832160;-10468776
15.01.2022 21:00:03.380000;50,0411987304688;8932,33984375;147972112;-10438599
15.01.2022 21:00:03.400000;50,0402984619141;8931,830078125;148151792;-10442092
15.01.2022 21:00:03.420000;50,0388984680176;8931,0302734375;148117040;-10466490
15.01.2022 21:00:03.440000;50,0391998291016;8931,0400390625;147981152;-10484573
15.01.2022 21:00:03.460000;50,040699005127;8931,4404296875;148000368;-10484501
15.01.2022 21:00:03.480000;50,0410995483398;8931,4404296875;148128432;-10468342
15.01.2022 21:00:03.500000;50,0396995544434;8930,9697265625;148144976;-10431697
15.01.2022 21:00:03.520000;50,0387001037598;8930,5;148033984;-10397982
15.01.2022 21:00:03.540000;50,0397987365723;8930,4697265625;147983824;-10413147
15.01.2022 21:00:03.560000;50,0410995483398;8930,7001953125;148076464;-10468642
15.01.2022 21:00:03.580000;50,0404014587402;8930,5302734375;148156720;-10514794
15.01.2022 21:00:03.600000;50,0387992858887;8930,150390625;148117376;-10551678
15.01.2022 21:00:03.620000;50,0395011901855;8930,5302734375;148105488;-10588406
15.01.2022 21:00:03.640000;50,0418014526367;8931,48046875;148286576;-10564958
15.01.2022 21:00:03.660000;50,0420989990234;8931,9599609375;148558080;-10446620
15.01.2022 21:00:03.680000;50,0401992797852;8931,8095703125;148650800;-10318171
15.01.2022 21:00:03.700000;50,0391998291016;8931,5;148547264;-10285700
15.01.2022 21:00:03.720000;50,0404014587402;8931,33984375;148534992;-10341192
15.01.2022 21:00:03.740000;50,0411987304688;8931,1103515625;148711520;-10387316
15.01.2022 21:00:03.760000;50,0397987365723;8930,6201171875;148836608;-10362271
15.01.2022 21:00:03.780000;50,038501739502;8930,3603515625;148776848;-10304245
15.01.2022 21:00:03.800000;50,0395011901855;8930,6201171875;148725120;-10287920
15.01.2022 21:00:03.820000;50,0407981872559;8930,8701171875;148856736;-10306825
15.01.2022 21:00:03.840000;50,0399017333984;8930,66015625;149004736;-10303958
15.01.2022 21:00:03.860000;50,0379981994629;8930,2900390625;148936960;-10293704
15.01.2022 21:00:03.880000;50,0381011962891;8930,080078125;148756864;-10329956
15.01.2022 21:00:03.900000;50,0393981933594;8929,669921875;148694544;-10409363
15.01.2022 21:00:03.920000;50,0387992858887;8928,740234375;148717120;-10478153
15.01.2022 21:00:03.940000;50,0373992919922;8928,1201171875;148636352;-10487185
15.01.2022 21:00:03.960000;50,0381011962891;8928,580078125;148482336;-10425850
15.01.2022 21:00:03.980000;50,0396995544434;8929,16015625;148474432;-10339514
15.01.2022 21:00:04.000000;50,0390014648438;8928,6201171875;148570000;-10310042
15.01.2022 21:00:04.020000;50,0367012023926;8927,51953125;148467056;-10367185
15.01.2022 21:00:04.040000;50,0363998413086;8927,349609375;148181216;-10434423
15.01.2022 21:00:04.060000;50,038501739502;8927,98046875;148098192;-10442849
15.01.2022 21:00:04.080000;50,0391998291016;8928,1298828125;148302736;-10442265
15.01.2022 21:00:04.100000;50,0376014709473;8927,7802734375;148375984;-10484247
15.01.2022 21:00:04.120000;50,0368003845215;8927,830078125;148122976;-10506967
15.01.2022 21:00:04.140000;50,038501739502;8928,169921875;147952208;-10465965
15.01.2022 21:00:04.160000;50,0396995544434;8927,900390625;148132000;-10420404
15.01.2022 21:00:04.180000;50,0381011962891;8927,0703125;148283952;-10399703
15.01.2022 21:00:04.200000;50,0364990234375;8926,76953125;148076592;-10368084
15.01.2022 21:00:04.220000;50,0377006530762;8927,259765625;147812432;-10328451
15.01.2022 21:00:04.240000;50,0395011901855;8927,4404296875;147867136;-10328147
15.01.2022 21:00:04.260000;50,0390014648438;8926,7900390625;148064720;-10374847
15.01.2022 21:00:04.280000;50,0373001098633;8926,2099609375;148024864;-10411907
15.01.2022 21:00:04.300000;50,0373992919922;8926,6103515625;147821008;-10404521
15.01.2022 21:00:04.320000;50,0395011901855;8927,6796875;147853760;-10378580
15.01.2022 21:00:04.340000;50,0402984619141;8928,509765625;148140224;-10348210
15.01.2022 21:00:04.360000;50,0386009216309;8928,740234375;148257536;-10298579
15.01.2022 21:00:04.380000;50,0373992919922;8928,830078125;148076688;-10235601
15.01.2022 21:00:04.400000;50,038501739502;8928,9697265625;147978480;-10199130
15.01.2022 21:00:04.420000;50,0396995544434;8928,75;148158480;-10213434
15.01.2022 21:00:04.440000;50,0387001037598;8928,23046875;148258816;-10248567
15.01.2022 21:00:04.460000;50,0374984741211;8928,099609375;148024224;-10269723
15.01.2022 21:00:04.480000;50,0386009216309;8928,400390625;147800832;-10266618
15.01.2022 21:00:04.500000;50,0399017333984;8928,3203125;147910320;-10249111
15.01.2022 21:00:04.520000;50,0391006469727;8927,7802734375;148082192;-10243566
15.01.2022 21:00:04.540000;50,0377998352051;8927,830078125;148009696;-10245616
15.01.2022 21:00:04.560000;50,038501739502;8928,8603515625;147895360;-10242434
15.01.2022 21:00:04.580000;50,0399017333984;8929,7998046875;147992032;-10260360
15.01.2022 21:00:04.600000;50,0397987365723;8929,75;148124672;-10303660
15.01.2022 21:00:04.620000;50,0383987426758;8929,25;148044112;-10319597
15.01.2022 21:00:04.640000;50,0383987426758;8929,2802734375;147874720;-10269994
15.01.2022 21:00:04.660000;50,0396003723145;8929,7197265625;147887232;-10202980
15.01.2022 21:00:04.680000;50,0400009155273;8929,7802734375;148027184;-10176209
15.01.2022 21:00:04.700000;50,0391006469727;8929,5400390625;148021552;-10148234
15.01.2022 21:00:04.720000;50,0388984680176;8929,58984375;147886880;-10080066
15.01.2022 21:00:04.740000;50,0396995544434;8929,9404296875;147888784;-10030870
15.01.2022 21:00:04.760000;50,0400009155273;8930,0400390625;148002528;-10063185
15.01.2022 21:00:04.780000;50,0392990112305;8929,7001953125;147960992;-10159411
15.01.2022 21:00:04.800000;50,0391006469727;8929,5;147813392;-10229644
15.01.2022 21:00:04.820000;50,0401992797852;8930,0400390625;147853664;-10203558
15.01.2022 21:00:04.840000;50,040901184082;8930,830078125;148074272;-10122542
15.01.2022 21:00:04.860000;50,0402984619141;8931,009765625;148187872;-10068182
15.01.2022 21:00:04.880000;50,0392990112305;8930,580078125;148102880;-10052136
15.01.2022 21:00:04.900000;50,0393981933594;8930,2099609375;148022144;-10046462
15.01.2022 21:00:04.920000;50,0401000976563;8930,099609375;148083984;-10046773
15.01.2022 21:00:04.940000;50,0401992797852;8930,0498046875;148166496;-10051261
15.01.2022 21:00:04.960000;50,0399017333984;8930,099609375;148154336;-10032058
15.01.2022 21:00:04.980000;50,0399017333984;8930,259765625;148153968;-9982207
15.01.2022 21:00:05.000000;50,0401992797852;8930,33984375;148278560;-9945308
15.01.2022 21:00:05.020000;50,0401000976563;8930,2998046875;148441136;-9958365
15.01.2022 21:00:05.040000;50,0391998291016;8930,2197265625;148507584;-10008238
15.01.2022 21:00:05.060000;50,0388984680176;8930,2197265625;148507200;-10040596
15.01.2022 21:00:05.080000;50,0395011901855;8930,3896484375;148571056;-10022940
15.01.2022 21:00:05.100000;50,0397987365723;8930,5;148699104;-9990569
15.01.2022 21:00:05.120000;50,0391998291016;8930,1904296875;148746976;-9981877
15.01.2022 21:00:05.140000;50,0382995605469;8929,5498046875;148693904;-9980735
15.01.2022 21:00:05.160000;50,0386009216309;8929,2998046875;148696864;-9959740
15.01.2022 21:00:05.180000;50,0392990112305;8929,599609375;148803728;-9927655
15.01.2022 21:00:05.200000;50,0391998291016;8929,759765625;148871088;-9902190
15.01.2022 21:00:05.220000;50,038200378418;8929,419921875;148820000;-9891863
15.01.2022 21:00:05.240000;50,0376014709473;8929,080078125;148733264;-9908166
15.01.2022 21:00:05.260000;50,0379981994629;8929,150390625;148702608;-9938382
15.01.2022 21:00:05.280000;50,0381011962891;8929,41015625;148713440;-9967358
15.01.2022 21:00:05.300000;50,0374984741211;8929,490234375;148665824;-9994315
15.01.2022 21:00:05.320000;50,0373001098633;8929,48046875;148522016;-9997542
15.01.2022 21:00:05.340000;50,0376014709473;8929,3896484375;148377024;-9987524
15.01.2022 21:00:05.360000;50,0377998352051;8929,1298828125;148299712;-10015607
15.01.2022 21:00:05.380000;50,0379981994629;8929,0595703125;148216064;-10073351
15.01.2022 21:00:05.400000;50,038200378418;8929,3203125;148043760;-10096727
15.01.2022 21:00:05.420000;50,0377998352051;8929,4501953125;147836144;-10063707
15.01.2022 21:00:05.440000;50,0377006530762;8929,25;147696304;-10033507
15.01.2022 21:00:05.460000;50,037899017334;8929;147632608;-10058643
15.01.2022 21:00:05.480000;50,037899017334;8928,9697265625;147577488;-10095268
15.01.2022 21:00:05.500000;50,0377006530762;8929,3701171875;147512736;-10101702
15.01.2022 21:00:05.520000;50,0381011962891;8930,080078125;147508432;-10110971
15.01.2022 21:00:05.540000;50,0390014648438;8930,6904296875;147582704;-10132312
15.01.2022 21:00:05.560000;50,0393981933594;8930,900390625;147612432;-10137611
15.01.2022 21:00:05.580000;50,0391998291016;8930,7900390625;147529216;-10119469
15.01.2022 21:00:05.600000;50,0391006469727;8930,7099609375;147474048;-10084574
15.01.2022 21:00:05.620000;50,0395011901855;8930,849609375;147555904;-10041545
15.01.2022 21:00:05.640000;50,0399017333984;8931,0302734375;147662992;-10001816
15.01.2022 21:00:05.660000;50,0396995544434;8931,0498046875;147683520;-9973591
15.01.2022 21:00:05.680000;50,0391006469727;8930,8896484375;147659696;-9964383
15.01.2022 21:00:05.700000;50,0391998291016;8930,6201171875;147681872;-9986595
15.01.2022 21:00:05.720000;50,0399017333984;8930,490234375;147782592;-10028050
15.01.2022 21:00:05.740000;50,0404014587402;8930,7998046875;147926208;-10044803
15.01.2022 21:00:05.760000;50,0402984619141;8931,5;148086480;-10007737
15.01.2022 21:00:05.780000;50,0400009155273;8932,150390625;148266256;-9934393
15.01.2022 21:00:05.800000;50,0399017333984;8932,3603515625;148415776;-9875850
15.01.2022 21:00:05.820000;50,0399017333984;8932,26953125;148475296;-9850056
15.01.2022 21:00:05.840000;50,0396995544434;8932,1103515625;148495104;-9819169
15.01.2022 21:00:05.860000;50,0393981933594;8931,8798828125;148547728;-9779061
15.01.2022 21:00:05.880000;50,0392990112305;8931,5;148571792;-9784349
15.01.2022 21:00:05.900000;50,0392990112305;8930,919921875;148490112;-9845909
15.01.2022 21:00:05.920000;50,0390014648438;8930,51953125;148399088;-9892405
15.01.2022 21:00:05.940000;50,0391998291016;8930,830078125;148438112;-9847395
15.01.2022 21:00:05.960000;50,0395011901855;8931,490234375;148574544;-9727631
15.01.2022 21:00:05.980000;50,0391006469727;8931,7001953125;148664944;-9665634
15.01.2022 21:00:06.000000;50,0381011962891;8931,330078125;148629680;-9753572
15.01.2022 21:00:06.020000;50,0376014709473;8930,6796875;148488432;-9904174
15.01.2022 21:00:06.040000;50,037899017334;8930,01953125;148291696;-9997774
15.01.2022 21:00:06.060000;50,0386009216309;8929,650390625;148118880;-10026586
15.01.2022 21:00:06.080000;50,0390014648438;8929,7001953125;148078016;-10002830
15.01.2022 21:00:06.100000;50,0388984680176;8930;148139488;-9930137
15.01.2022 21:00:06.120000;50,0383987426758;8930,240234375;148137456;-9865926
15.01.2022 21:00:06.140000;50,038200378418;8930,25;148066464;-9862334
15.01.2022 21:00:06.160000;50,0386009216309;8930,08984375;148075904;-9897716
15.01.2022 21:00:06.180000;50,0386009216309;8930,0400390625;148170592;-9921816
15.01.2022 21:00:06.200000;50,0381011962891;8930,349609375;148211728;-9918240
15.01.2022 21:00:06.220000;50,0377998352051;8930,7197265625;148148320;-9920186
15.01.2022 21:00:06.240000;50,038200378418;8930,6298828125;148065248;-9968606
15.01.2022 21:00:06.260000;50,0383987426758;8930,009765625;148034336;-10038410
15.01.2022 21:00:06.280000;50,038200378418;8929,490234375;148035008;-10059380
15.01.2022 21:00:06.300000;50,0381011962891;8929,73046875;148027536;-10009514
15.01.2022 21:00:06.320000;50,0383987426758;8930,3203125;148020912;-9938848
15.01.2022 21:00:06.340000;50,0387001037598;8930,259765625;148046624;-9913469
15.01.2022 21:00:06.360000;50,0383987426758;8929,6201171875;148080768;-9943952
15.01.2022 21:00:06.380000;50,0383987426758;8929,400390625;148090704;-9970049
15.01.2022 21:00:06.400000;50,0387001037598;8929,7998046875;148136960;-9941991
15.01.2022 21:00:06.420000;50,0387992858887;8930,3896484375;148280464;-9914610
15.01.2022 21:00:06.440000;50,0390014648438;8930,7998046875;148424848;-9907182
15.01.2022 21:00:06.460000;50,0400009155273;8930,25;148348848;-9770696
15.01.2022 21:00:06.480000;50,040699005127;8928,6396484375;148046864;-9522211
15.01.2022 21:00:06.500000;50,040699005127;8927,5400390625;147816976;-9420665
15.01.2022 21:00:06.520000;50,0407981872559;8927,91015625;147769312;-9490819
15.01.2022 21:00:06.540000;50,040901184082;8929;147731344;-9535881
15.01.2022 21:00:06.560000;50,040901184082;8929,7900390625;147669232;-9511919
15.01.2022 21:00:06.580000;50,0410003662109;8929,8095703125;147684368;-9495869
15.01.2022 21:00:06.600000;50,040901184082;8929,4296875;147740448;-9517288
15.01.2022 21:00:06.620000;50,040901184082;8929,51953125;147721392;-9549836
15.01.2022 21:00:06.640000;50,0415992736816;8930,3798828125;147650368;-9553017
15.01.2022 21:00:06.660000;50,0424995422363;8931,25;147682096;-9503039
15.01.2022 21:00:06.680000;50,0429992675781;8931,5302734375;147843424;-9413848
15.01.2022 21:00:06.700000;50,0427017211914;8931,5703125;147923856;-9341051
15.01.2022 21:00:06.720000;50,0419006347656;8931,6103515625;147800928;-9339762
15.01.2022 21:00:06.740000;50,0419998168945;8931,58984375;147661744;-9395871
15.01.2022 21:00:06.760000;50,0432014465332;8931,7001953125;147715568;-9414534
15.01.2022 21:00:06.780000;50,0434989929199;8932,1103515625;147895440;-9337097
